seed,feature_group,perturbation_type,strength,high_flip_rate,mid_flip_rate,low_flip_rate,high_delta_auc,mid_delta_auc,low_delta_auc,high_auc_drop,mid_auc_drop,low_auc_drop,delta_flip_density,flip_density_ratio,delta_auc_density,auc_drop_density,density_definition
123,header,random,0.1,0.010755066266935339,0.0529289626214184,0.06064407796601695,0.0008142899727947462,0.007848745903440518,0.01148787097298395,0.0008142899727947462,0.007848745903440518,0.01148787097298395,0.04988901169908161,5.638652190591989,0.010673581000189203,0.010673581000189203,class_conditional
123,imports,important,0.01,0.014898735159463024,0.029210050501901615,0.04644961291989234,-0.01712608028088347,-8.265229369142091e-05,-0.00016269006627678273,-0.01712608028088347,-8.265229369142091e-05,-0.00016269006627678273,0.031550877760429315,3.117688342180482,0.01696339021460669,0.01696339021460669,class_conditional
123,imports,important,0.05,0.02437160883657353,0.046568780264771285,0.07034108049099591,-0.016417769267206617,0.01724447427822462,0.0025381289478507707,-0.016417769267206617,0.01724447427822462,0.0025381289478507707,0.04596947165442238,2.886189457687249,0.018955898215057387,0.018955898215057387,class_conditional
123,imports,important,0.1,0.06792772680876973,0.17102583286572312,0.09193256722860643,-0.01126843256166754,0.03539394690070863,0.008823200029999367,-0.01126843256166754,0.03539394690070863,0.008823200029999367,0.024004840419836707,1.3533879543388105,0.020091632591666908,0.020091632591666908,class_conditional
123,imports,random,0.01,0.0005315434158454257,0.0033140574017499007,0.0042020483162640305,-0.0022364856546787824,-2.8020429963931947e-05,-0.0003925702627179395,-0.0022364856546787824,-2.8020429963931947e-05,-0.0003925702627179395,0.003670504900418605,7.905371773970008,0.001843915391960843,0.001843915391960843,class_conditional
123,imports,random,0.05,0.003854212056276152,0.01253195336367604,0.016079866001116654,-0.004840431239612248,-0.0005790347458406008,-0.0022202589192958865,-0.004840431239612248,-0.0005790347458406008,-0.0022202589192958865,0.012225653944840502,4.172024207887679,0.002620172320316361,0.002620172320316361,class_conditional
123,imports,random,0.1,0.006004261897798019,0.019594945653303403,0.027180606828276437,-0.0075405879628095696,0.000614226836039028,-0.0030885952178575705,-0.0075405879628095696,0.000614226836039028,-0.0030885952178575705,0.021176344930478416,4.526885617405289,0.0044519927449519995,0.0044519927449519995,class_conditional
2024,header,important,0.01,8.097756111781425e-05,0.03233294434014917,0.05569953583720136,0.0009354021922914901,0.021354121601680376,0.020015647239212675,0.0009354021922914901,0.021354121601680376,0.020015647239212675,0.05561855827608354,687.8391380071834,0.019080245046921185,0.019080245046921185,class_conditional
2024,header,important,0.05,0.019774720424970242,0.17489894633585334,0.20716494029216423,0.0010720858752736317,0.0392473257954864,0.04109678824797358,0.0010720858752736317,0.0392473257954864,0.04109678824797358,0.18739021986719398,10.476251286494534,0.04002470237269995,0.04002470237269995,class_conditional
2024,header,important,0.1,0.05506474156011369,0.29634938353036683,0.2719894000883326,0.010490049479382257,0.0799437591905392,0.07520365174469323,0.010490049479382257,0.0799437591905392,0.07520365174469323,0.2169246585282189,4.939447500927689,0.06471360226531098,0.06471360226531098,class_conditional
2024,header,random,0.01,0.00036439902503016414,0.009322940450217329,0.010758660344497128,0.00011112277387910763,0.002459325036257154,0.0024870086679110335,0.00011112277387910763,0.002459325036257154,0.0024870086679110335,0.010394261319466965,29.524393880050997,0.002375885894031926,0.002375885894031926,class_conditional
2024,header,random,0.05,0.004204354973236916,0.030805511864292118,0.036252197898350845,0.0007628200552723896,0.00607431269929215,0.005863420651322465,0.0007628200552723896,0.00607431269929215,0.005863420651322465,0.03204784292511393,8.622534997429208,0.005100600596050075,0.005100600596050075,class_conditional
2024,header,random,0.1,0.0128333238859512,0.0626883657212441,0.06469071091074241,0.0010088662380118851,0.009615673489702986,0.012274880015888579,0.0010088662380118851,0.009615673489702986,0.012274880015888579,0.05185738702479121,5.040838327283248,0.011266013777876694,0.011266013777876694,class_conditional
2024,imports,important,0.01,0.0054211072818657275,0.0324228718949225,0.03194582122002216,-0.039967906053092306,0.023660455239425948,0.005379009845777771,-0.039967906053092306,0.023660455239425948,0.005379009845777771,0.026524713938156433,5.892859070855298,0.04534691589887008,0.04534691589887008,class_conditional
2024,imports,important,0.05,0.024442759859599053,0.06287012129632366,0.061101068748073674,-0.04277838502577991,0.07864568417046391,0.016625266245673398,-0.04277838502577991,0.07864568417046391,0.016625266245673398,0.03665830888847462,2.499761446704159,0.059403651271453306,0.059403651271453306,class_conditional
2024,imports,important,0.1,0.02927780148937119,0.10262398139663208,0.10058560397177772,-0.04294661883384843,0.1346723703252668,0.02665827387261066,-0.04294661883384843,0.1346723703252668,0.02665827387261066,0.07130780248240653,3.435558643578263,0.06960489270645909,0.06960489270645909,class_conditional
