seed,feature_group,density_bin,density_definition,thresholds_json,perturbation_type,strength,trial_id,n_samples,n_masked_features,baseline_auc,perturbed_auc,delta_auc,auc_drop,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,benign_to_malware_rate_cond,malware_to_benign_rate_cond,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
13,header,mid_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,10,239508,1,0.9755852735094185,0.9755845003743133,7.731351051587509e-07,7.731351051587509e-07,0.0,0.0,0.0,0.0,0.0,8.099938206657016e-06,-7.415201162382883e-06,-7.348397548307366e-06
13,header,low_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,10,120005,1,0.9629920602860961,0.9629752261334054,1.6834152690714532e-05,1.6834152690714532e-05,1.6665972251156202e-05,0.0,1.6665972251156202e-05,0.0,3.333111125924938e-05,4.923267516072281e-05,4.274899278577527e-06,-3.751561951172573e-05
13,header,high_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,11,120487,1,0.9994898898385879,0.9994898898385879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.784148512953858e-20,-6.369497670056848e-20,6.450124222842378e-20
13,header,mid_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,11,239508,1,0.9755852735094185,0.9755845003743131,7.731351053807956e-07,7.731351053807956e-07,0.0,0.0,0.0,0.0,0.0,8.099938206657046e-06,-7.4152011623829e-06,-7.3483975483073525e-06
13,header,low_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,11,120005,1,0.9629920602860961,0.962975191275199,1.6869010897035963e-05,1.6869010897035963e-05,1.6665972251156202e-05,0.0,1.6665972251156202e-05,0.0,3.333111125924938e-05,4.923267516072283e-05,4.274899278577546e-06,-3.75156195117257e-05
13,header,high_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,12,120487,1,0.9994898898385879,0.9998021889000943,-0.00031229906150642694,-0.00031229906150642694,0.007004905093495564,0.001493937105247869,0.004722501182700209,0.003,0.009406980012234034,0.017610311989595326,0.011098164058889415,-0.016413654889536975
13,header,mid_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,12,239508,1,0.9755852735094185,0.9764262165555672,-0.0008409430461486789,-0.0008409430461486789,0.004367286270187217,0.0009603019523356214,0.0004634500726489303,0.0019166826390219919,0.0009288003413968823,0.01330360481265696,0.001097600448906726,-0.011967612247699039
13,header,low_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,12,120005,1,0.9629920602860961,0.9619261561959545,0.0010659040901416228,0.0010659040901416228,0.005741427440523312,0.0029498770884546477,0.0005749760426648889,0.005899901668305528,0.0011499233384441036,0.009801219163971525,0.00403404309948437,-0.005610961220857202
13,header,high_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,13,120487,1,0.9994898898385879,0.9989245339218895,0.0005653559166983735,0.0005653559166983735,3.3198602338841534e-05,1.6599301169420767e-05,0.0,3.3333333333333335e-05,0.0,0.05188965711581918,-0.026483046370473523,-0.0518107327149216
13,header,mid_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,13,239508,1,0.9755852735094185,0.9735870953875289,0.0019981781218896266,0.0019981781218896266,0.01029193179351003,0.0009060240158992602,0.005899594168044491,0.0018083484029033576,0.011823377318863015,0.03307201117115413,-0.008889803303328905,-0.024079706148523273
