feature_group,operator,test_week,selection_type,selection_mode,selection_value,n_trials,n_selected_features,n_candidate_features,auc_mean,auc_std,auc_min,auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,malware_to_benign_rate_mean,malware_to_benign_rate_std,malware_to_benign_rate_min,malware_to_benign_rate_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,boundary_low_10_flip_rate_mean,boundary_low_10_flip_rate_std,boundary_low_10_flip_rate_min,boundary_low_10_flip_rate_max,boundary_low_10_malware_to_benign_rate_mean,boundary_low_10_malware_to_benign_rate_std,boundary_low_10_malware_to_benign_rate_min,boundary_low_10_malware_to_benign_rate_max,boundary_low_20_flip_rate_mean,boundary_low_20_flip_rate_std,boundary_low_20_flip_rate_min,boundary_low_20_flip_rate_max,boundary_low_20_malware_to_benign_rate_mean,boundary_low_20_malware_to_benign_rate_std,boundary_low_20_malware_to_benign_rate_min,boundary_low_20_malware_to_benign_rate_max
header,header_bounded_jitter,2024-10-06_2024-10-12,random,budget,3.0,100,3,7,0.9857403044000002,0.0008188943271242339,0.98423185125,0.98725284375,-0.00045188485000002387,0.0007192324586826611,-0.001724293750000272,0.0006348075000000009,0.014570999999999999,0.010719240131651124,0.0,0.0334,0.010348999999999999,0.008257012110927294,0.0,0.02415,0.031913128381938265,0.02465785147717625,0.0007509313579728035,0.07277487452299765,-0.025034158001586107,0.021058275252963797,-0.05986785836883873,-0.0002253,-0.02363283571884127,0.019272083517795285,-0.05574514446470743,-0.0005555,0.09589999999999999,0.06313180656372823,0.0,0.2015,0.05977000000000001,0.0415111683767152,0.0,0.1315,0.060727500000000004,0.04189489967466207,0.0,0.1285,0.0403925,0.029707411848728927,0.0,0.09075
header,header_bounded_jitter,2024-10-13_2024-10-19,baseline,baseline,0.0,5,0,7,0.9859266982499999,0.00027656422287220965,0.98546415625,0.9863243350000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_bounded_jitter,2024-10-13_2024-10-19,important,budget,1.0,5,1,7,0.98420543025,0.00013972257963187576,0.98396943625,0.9843575637499999,-0.001721268000000009,0.000187051371193599,-0.001988361250000348,-0.0014947199999999494,0.019590000000000003,0.0012001666550941997,0.0176,0.02095,0.01595,0.0014649232061783991,0.0133,0.0178,0.0464985257148531,0.0025807088835599606,0.042493826636055346,0.049510867690868154,-0.040171915310704215,0.002462489100582821,-0.043101104605076795,-0.03608855706150474,-0.03701971703474143,0.0019710601397981563,-0.03960049686726339,-0.03420940419516166,0.10800000000000001,0.007854934754662191,0.0965,0.121,0.078,0.004909175083453435,0.0715,0.085,0.07745,0.0048948953002081715,0.0705,0.083,0.05995,0.006727555276621665,0.05025,0.069
header,header_bounded_jitter,2024-10-13_2024-10-19,important,budget,2.0,5,2,7,0.9841920779999999,0.00023895987067474784,0.9837793687499999,0.98446496875,-0.0017346202500000186,0.0001993740567100594,-0.0019738175000001412,-0.001415342499999972,0.027379999999999998,0.0007242927584892727,0.02615,0.0283,0.02117,0.0005954829972383766,0.0203,0.02215,0.06041254907432107,0.0022333343132825857,0.05721877519462779,0.063334138905487,-0.049773089976739654,0.0019240653027409117,-0.05170860945490524,-0.04648796154705404,-0.04732967111736476,0.0017185907402332843,-0.05003730258067652,-0.044950296420049156,0.1645,0.009300537618869132,0.1535,0.177,0.1139,0.004152107898405338,0.109,0.12,0.10995000000000002,0.00688367634335026,0.0965,0.116,0.08045,0.0046567155807500215,0.07325,0.086
header,header_bounded_jitter,2024-10-13_2024-10-19,important,budget,3.0,5,3,7,0.9842833035000002,0.00024324832319238887,0.98385672875,0.9845178425000002,-0.0016433947499999491,0.00022361344361908456,-0.0019628900000001615,-0.00136246874999979,0.02805,0.0017108477430794367,0.02575,0.0299,0.02162,0.001617899873292534,0.01905,0.02325,0.06081798552267663,0.0025020820430896643,0.057611743543085604,0.06428053290735111,-0.04990103209749238,0.002308423894895768,-0.052760917479683894,-0.0467293574451798,-0.047505963562052764,0.002062646564766431,-0.05059711920411995,-0.04545963116712043,0.16759999999999997,0.008151073548925929,0.1535,0.178,0.11420000000000001,0.0060382116557802104,0.109,0.124,0.1135,0.00890645833089674,0.09825,0.1215,0.08259999999999999,0.007519308478842986,0.07325,0.09175
header,header_bounded_jitter,2024-10-13_2024-10-19,random,budget,1.0,100,1,7,0.9857387704999999,0.0006451193394719116,0.983975585,0.9866668662500001,-0.00018792774999997985,0.0006188155851830503,-0.002120661250000322,0.00034253124999994444,0.004572499999999999,0.006872795555667286,0.0,0.02225,0.0033810000000000008,0.005470643380809976,0.0,0.0177,0.010049193224594211,0.01575194734111895,1.2200000000000088e-05,0.04991183143671296,-0.0077857947912281684,0.01332744548253854,-0.042997629881514954,-1.0800000000000027e-05,-0.007518994706523441,0.012358738485180112,-0.03985865233759927,-9.600000000000042e-06,0.031275,0.042878279757938044,0.0,0.123,0.020835000000000003,0.029355924018841583,0.0,0.0885,0.01985,0.02848098049576243,0.0,0.087,0.014077499999999998,0.021412107994076623,0.0,0.0695
header,header_bounded_jitter,2024-10-13_2024-10-19,random,budget,2.0,100,2,7,0.9855579456625,0.0008390449573186311,0.9836639524999999,0.98668205875,-0.00036875258749998976,0.0007478293679815028,-0.002147228750000063,0.00042870250000026644,0.007897999999999999,0.008800795191344928,0.0,0.02925,0.0058055,0.00689429436200689,0.0,0.02345,0.017661077947543166,0.020235413124823406,0.0002568000000000003,0.06231252136898016,-0.013903493105459108,0.01718252587715055,-0.05149064012448871,-0.0002566000000000002,-0.01343280092279347,0.016092419432415107,-0.04831752672341453,-0.0002506000000000002,0.053119999999999994,0.05354578041265249,0.0,0.173,0.035005,0.03643497598462225,0.0,0.124,0.03332,0.03516669375986318,0.0,0.11975,0.023194999999999997,0.025709034890481593,0.0,0.092
header,header_bounded_jitter,2024-10-13_2024-10-19,random,budget,3.0,100,3,7,0.9851624681124997,0.0009310381111586214,0.9837741937500001,0.9866592362500001,-0.0007642301374999816,0.0008978640907608297,-0.002316526250000228,0.0003936449999999425,0.012809999999999998,0.009887211437002852,0.0,0.02935,0.009807500000000002,0.008012956305259625,0.0,0.02395,0.028849973192364934,0.022962585569194133,0.0009581199999999999,0.06383422473634709,-0.023473906637201218,0.01982100615092853,-0.05300644476740699,-0.0007512799999999999,-0.022321112135820446,0.018420237975697362,-0.05040054175926267,-0.00078972,0.079715,0.056284556274345816,0.0,0.1825,0.054349999999999996,0.03954709218134754,0.0,0.1245,0.0527475,0.03846998009812326,0.0,0.1185,0.0383225,0.0293261251915421,0.0,0.093
header,header_bounded_jitter,2024-10-20_2024-10-26,baseline,baseline,0.0,5,0,7,0.9874834292500001,6.260357236506441e-05,0.98737097625,0.9875337125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_bounded_jitter,2024-10-20_2024-10-26,important,budget,1.0,5,1,7,0.9858857327500001,0.00024419380664670345,0.98559848875,0.9862738837499999,-0.0015976964999999455,0.00020450206177354634,-0.001859957500000009,-0.0012530849999999871,0.02132,0.002128050751274508,0.0176,0.02385,0.01744,0.0021698847895683313,0.0134,0.01975,0.04687035966416529,0.002217543522792179,0.043489369802179705,0.04946789689078759,-0.04058175981446687,0.0018636960601000204,-0.04275510185964809,-0.03770998219868077,-0.036191506276273884,0.001073775245411222,-0.037980152032417065,-0.03507668846523447,0.10189999999999999,0.008528774824088162,0.091,0.1165,0.07150000000000001,0.007071067811865476,0.0605,0.082,0.07765,0.007933473388119481,0.06675,0.088,0.05940000000000001,0.007444125200451697,0.0475,0.0685
