seed,k,test_week,n_train_samples,n_test_samples,n_train_families,n_test_families,header_same_family_rate_at_k,header_family_silhouette,header_family_macro_f1,header_same_family_rate_at_k_rank,header_family_silhouette_rank,header_family_macro_f1_rank,section_same_family_rate_at_k,section_family_silhouette,section_family_macro_f1,section_same_family_rate_at_k_rank,section_family_silhouette_rank,section_family_macro_f1_rank,imports_same_family_rate_at_k,imports_family_silhouette,imports_family_macro_f1,imports_same_family_rate_at_k_rank,imports_family_silhouette_rank,imports_family_macro_f1_rank,strings_same_family_rate_at_k,strings_family_silhouette,strings_family_macro_f1,strings_same_family_rate_at_k_rank,strings_family_silhouette_rank,strings_family_macro_f1_rank,all_same_family_rate_at_k,all_family_silhouette,all_family_macro_f1,all_same_family_rate_at_k_rank,all_family_silhouette_rank,all_family_macro_f1_rank
123,15,2024-11-24_2024-11-30,10000,2972,20,20,0.7310677433826828,-0.14807883871465216,0.8171063461815429,1,2,2,0.7199192462987887,-0.19424268733430355,0.8045838258822566,2,4,3,0.6651188873934499,-0.13098837213656317,0.7402351783842461,4,1,5,0.616397487662629,-0.1994224746595589,0.7540700853192481,5,5,4,0.711395244504262,-0.1704924143898577,0.8398801964546985,3,3,1
123,20,2024-11-24_2024-11-30,10000,2972,20,20,0.7035161507402422,-0.14807883871465216,0.8171063461815429,1,2,2,0.6934387617765815,-0.19424268733430355,0.8045838258822566,2,4,3,0.6429172274562585,-0.13098837213656317,0.7402351783842461,4,1,5,0.5894851951547779,-0.1994224746595589,0.7540700853192481,5,5,4,0.6860363391655451,-0.1704924143898577,0.8398801964546985,3,3,1
123,5,2024-12-01_2024-12-07,10000,2978,20,20,0.8324378777703156,-0.04968339888103843,0.8456504541367409,1,1,3,0.8153122901276024,-0.08061603729301199,0.8467829010828295,2,2,2,0.742377434519812,-0.13032158368793828,0.7378528628574326,4,3,5,0.7292813969106783,-0.28222683839119184,0.7435923363231017,5,5,4,0.80329079919409,-0.21464197474642308,0.8804516285492356,3,4,1
123,10,2024-12-01_2024-12-07,10000,2978,20,20,0.7819677635997314,-0.04968339888103843,0.8456504541367409,1,1,3,0.7659167226326393,-0.08061603729301199,0.8467829010828295,2,2,2,0.6855271994627267,-0.13032158368793828,0.7378528628574326,4,3,5,0.6606111484217596,-0.28222683839119184,0.7435923363231017,5,5,4,0.7436870382807254,-0.21464197474642308,0.8804516285492356,3,4,1
123,15,2024-12-01_2024-12-07,10000,2978,20,20,0.7459368703828072,-0.04968339888103843,0.8456504541367409,1,1,3,0.7412357286769644,-0.08061603729301199,0.8467829010828295,2,2,2,0.6583837027087531,-0.13032158368793828,0.7378528628574326,4,3,5,0.6246250279829864,-0.28222683839119184,0.7435923363231017,5,5,4,0.7169464965301097,-0.21464197474642308,0.8804516285492356,3,4,1
123,20,2024-12-01_2024-12-07,10000,2978,20,20,0.7186366689053055,-0.04968339888103843,0.8456504541367409,2,1,3,0.7203324378777703,-0.08061603729301199,0.8467829010828295,1,2,2,0.6335124244459369,-0.13032158368793828,0.7378528628574326,4,3,5,0.598354600402955,-0.28222683839119184,0.7435923363231017,5,5,4,0.6932672934855608,-0.21464197474642308,0.8804516285492356,3,4,1
123,5,2024-12-08_2024-12-14,10000,2968,20,20,0.8431940700808626,0.04630110692004712,0.8177262435111352,1,1,3,0.8274258760107817,-0.1923431357275167,0.8327548767792408,2,4,2,0.7848382749326146,-0.043810334929903084,0.7693063847672146,4,2,4,0.7383423180592992,-0.23750876944705648,0.7393146823134596,5,5,5,0.817654986522911,-0.14067830036171064,0.8576199890740659,3,3,1
123,10,2024-12-08_2024-12-14,10000,2968,20,20,0.7978436657681941,0.04630110692004712,0.8177262435111352,1,1,3,0.7796495956873315,-0.1923431357275167,0.8327548767792408,2,4,2,0.7331873315363882,-0.043810334929903084,0.7693063847672146,4,2,4,0.6749326145552561,-0.23750876944705648,0.7393146823134596,5,5,5,0.7637466307277628,-0.14067830036171064,0.8576199890740659,3,3,1
123,15,2024-12-08_2024-12-14,10000,2968,20,20,0.7632075471698113,0.04630110692004712,0.8177262435111352,1,1,3,0.7504492362982929,-0.1923431357275167,0.8327548767792408,2,4,2,0.7054582210242588,-0.043810334929903084,0.7693063847672146,4,2,4,0.6370619946091645,-0.23750876944705648,0.7393146823134596,5,5,5,0.7362758310871519,-0.14067830036171064,0.8576199890740659,3,3,1
123,20,2024-12-08_2024-12-14,10000,2968,20,20,0.736421832884097,0.04630110692004712,0.8177262435111352,1,1,3,0.7276785714285714,-0.1923431357275167,0.8327548767792408,2,4,2,0.6880390835579515,-0.043810334929903084,0.7693063847672146,4,2,4,0.6081873315363882,-0.23750876944705648,0.7393146823134596,5,5,5,0.7128706199460917,-0.14067830036171064,0.8576199890740659,3,3,1
