seed,feature_group,test_week,perturbation_type,strength,trial_id,n_masked_features,flip_rate,benign_to_malware_rate,malware_to_benign_rate,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
2024,header,2024-10-06_2024-10-12,random,0.1,2,8,0.0096,0.001325,0.004425,0.07000689793487395,-0.04708860836845796,-0.06675606337821705
2024,header,2024-10-06_2024-10-12,random,0.1,3,8,0.0804,0.048525,0.0076,0.16326743298368604,0.021325622772104435,-0.1455442842779248
2024,header,2024-10-06_2024-10-12,random,0.1,4,8,0.075525,0.0448,0.0026,0.19146207913550653,0.06001458041743109,-0.16456354768131792
2024,header,2024-10-06_2024-10-12,random,0.1,5,8,0.07265,0.04135,0.00285,0.1526690190034306,0.054227398326618936,-0.13280342621515454
2024,header,2024-10-06_2024-10-12,random,0.1,6,8,0.071325,0.049725,0.0031,0.18526246958102247,0.10371882342374597,-0.17230890316220462
2024,header,2024-10-06_2024-10-12,random,0.1,7,8,0.066675,0.032875,0.0125,0.15017093513589538,-0.0005436577074741338,-0.1298216614881788
2024,header,2024-10-06_2024-10-12,random,0.1,8,8,0.0593,0.0364,0.003625,0.15910725271548587,0.09353586068988405,-0.14698281988669215
2024,header,2024-10-06_2024-10-12,random,0.1,9,8,0.04095,0.01975,0.0018,0.1116621446312155,0.03228258941240132,-0.09738165925336159
2024,header,2024-10-06_2024-10-12,random,0.1,10,8,0.038525,0.015025,0.007825,0.10512659860664256,-0.0008399008907863044,-0.09321694812155339
2024,header,2024-10-06_2024-10-12,random,0.1,11,8,0.0398,0.017725,0.0076,0.07718107274358216,0.023694277886170387,-0.06092443214972408
2024,header,2024-10-06_2024-10-12,random,0.1,12,8,0.0129,0.002775,0.003975,0.09685084935860398,-0.044872437896823957,-0.09405028761835124
2024,header,2024-10-06_2024-10-12,random,0.1,13,8,0.047875,0.012725,0.023125,0.16744942714259758,-0.06845350874095169,-0.15557689931858057
2024,header,2024-10-06_2024-10-12,random,0.1,14,8,0.050575,0.02675,0.0069,0.18807865974984278,0.019184228385833633,-0.17681429159037332
2024,header,2024-10-06_2024-10-12,random,0.1,15,8,0.0479,0.02315,0.00065,0.08902181735965643,0.06083547080653046,-0.06909222234600886
2024,header,2024-10-06_2024-10-12,random,0.1,16,8,0.03545,0.009875,0.0109,0.09751635484275026,-0.014445253460166757,-0.08855679716635931
2024,header,2024-10-06_2024-10-12,random,0.1,17,8,0.038975,0.0175,0.0024,0.07725499086218626,0.0405299162338472,-0.0606983792563187
2024,header,2024-10-06_2024-10-12,random,0.1,18,8,0.063075,0.019925,0.0272,0.1928030693298265,-0.05798396420400915,-0.17947721320135748
2024,header,2024-10-06_2024-10-12,random,0.1,19,8,0.10665,0.06955,0.00745,0.16540328583549932,0.018201413535724225,-0.12902287233415943
2024,header,2024-10-06_2024-10-12,random,0.1,20,8,0.076675,0.03675,0.017025,0.1793169347568948,-0.049137262291591995,-0.1604569035978031
2024,header,2024-10-13_2024-10-19,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024,header,2024-10-13_2024-10-19,important,0.01,0,1,0.0294,0.02445,5e-05,0.07398345725354147,0.07281255344401766,-0.06866809460890642
2024,header,2024-10-13_2024-10-19,important,0.05,0,4,0.1339,0.10235,0.003925,0.19543719854427846,0.13698025585596219,-0.1522940716901313
2024,header,2024-10-13_2024-10-19,important,0.1,0,8,0.22115,0.1802,0.006,0.31377460344642305,0.10687253704799139,-0.2723273785197259
2024,header,2024-10-13_2024-10-19,random,0.01,1,1,0.002175,0.0004,0.0008,0.01313701177996468,-0.0032528576392545135,-0.012290703242502143
2024,header,2024-10-13_2024-10-19,random,0.01,2,1,0.0001,0.0,5e-05,0.00031244247234247255,-0.0003122424723424725,-0.00029785913900913914
2024,header,2024-10-13_2024-10-19,random,0.01,3,1,0.004325,0.001625,0.000475,0.021697027685362354,-0.010657014237644166,-0.02039012132966625
2024,header,2024-10-13_2024-10-19,random,0.01,4,1,0.0,0.0,0.0,3.114285714285818e-06,3.0142857142856544e-06,-3.014285714285736e-06
2024,header,2024-10-13_2024-10-19,random,0.01,5,1,0.004525,2.5e-05,0.002425,0.06649295786372622,-0.05730702920731392,-0.06449823317905418
2024,header,2024-10-13_2024-10-19,random,0.01,6,1,0.00895,0.0019,0.004475,0.04399620981268876,-0.004162330452520253,-0.041186226657287
2024,header,2024-10-13_2024-10-19,random,0.01,7,1,0.0294,0.02445,5e-05,0.07398345725354147,0.07281255344401766,-0.06866809460890642
2024,header,2024-10-13_2024-10-19,random,0.01,8,1,0.004625,0.00175,0.000575,0.0098738640293602,0.004078350870951836,-0.007883025250540545
2024,header,2024-10-13_2024-10-19,random,0.01,9,1,0.001725,0.0001,0.00105,0.004948067158666497,-0.0025169531110474496,-0.0038150161225595
2024,header,2024-10-13_2024-10-19,random,0.01,10,1,0.004525,2.5e-05,0.002425,0.06649295786372622,-0.05730702920731392,-0.06449823317905418
2024,header,2024-10-13_2024-10-19,random,0.01,11,1,0.0081,0.001175,0.00345,0.03710866854141434,-0.02186598902663088,-0.031155789392659585
2024,header,2024-10-13_2024-10-19,random,0.01,12,1,0.0,0.0,0.0,1.5334955527634976e-19,-5.898059818321145e-20,-1.6653345369377347e-20
2024,header,2024-10-13_2024-10-19,random,0.01,13,1,0.00835,0.000325,0.00435,0.06241012436672729,-0.05304805532901549,-0.05923818674747436
2024,header,2024-10-13_2024-10-19,random,0.01,14,1,0.00835,0.000325,0.00435,0.06241012436672729,-0.05304805532901549,-0.05923818674747436
2024,header,2024-10-13_2024-10-19,random,0.01,15,1,0.025575,0.005125,0.0132,0.07149100793572798,-0.03173519714637003,-0.06238927315547261
2024,header,2024-10-13_2024-10-19,random,0.01,16,1,0.025575,0.005125,0.0132,0.07149100793572798,-0.03173519714637003,-0.06238927315547261
2024,header,2024-10-13_2024-10-19,random,0.01,17,1,2.5e-05,0.0,0.0,0.0004944017857783026,-0.0004502697461043094,-0.00047388295818354343
2024,header,2024-10-13_2024-10-19,random,0.01,18,1,0.002175,0.0004,0.0008,0.01313701177996468,-0.0032528576392545135,-0.012290703242502143
2024,header,2024-10-13_2024-10-19,random,0.01,19,1,0.027975,0.017425,0.000625,0.07069262594885631,0.05778502968796809,-0.06373322677770178
2024,header,2024-10-13_2024-10-19,random,0.01,20,1,7.5e-05,0.0,0.0,0.0004542673651348652,0.0003502320446220446,-0.0003698273651348651
2024,header,2024-10-13_2024-10-19,random,0.05,1,4,0.0103,0.0017,0.0046,0.04471289703607016,-0.023244998287781173,-0.03775714738312185
2024,header,2024-10-13_2024-10-19,random,0.05,2,4,0.027875,0.0166,0.0009,0.0880057582470469,0.04547239274174346,-0.08145442511684146
2024,header,2024-10-13_2024-10-19,random,0.05,3,4,0.002425,0.0001,0.0008,0.019211372108513806,-0.013251458596821518,-0.01790797348773904
2024,header,2024-10-13_2024-10-19,random,0.05,4,4,0.05245,0.0313,0.0041,0.09795010120461009,0.030317278644033996,-0.0676172934231099
2024,header,2024-10-13_2024-10-19,random,0.05,5,4,0.031125,0.0166,0.0026,0.11146192024301715,0.000320166639030384,-0.10405648974792837
2024,header,2024-10-13_2024-10-19,random,0.05,6,4,0.010825,0.000425,0.005275,0.09134245126966463,-0.0686460969021912,-0.08463291143743383
2024,header,2024-10-13_2024-10-19,random,0.05,7,4,0.00355,0.0012,0.00085,0.035963982921268095,-0.013484263240759572,-0.03483316251721584
2024,header,2024-10-13_2024-10-19,random,0.05,8,4,0.040225,0.01555,0.011075,0.08621046476355768,-0.003339169482727411,-0.07425685769155012
2024,header,2024-10-13_2024-10-19,random,0.05,9,4,0.0329,0.02135,0.00435,0.1457940247820481,0.07316469503542562,-0.1405731762590415
2024,header,2024-10-13_2024-10-19,random,0.05,10,4,0.004875,0.0011,0.0019,0.04778693270642238,-0.011539626665510085,-0.04693974854009496
2024,header,2024-10-13_2024-10-19,random,0.05,11,4,0.038775,0.023125,0.00305,0.07776476484595742,0.012120441854027377,-0.06274874308835894
2024,header,2024-10-13_2024-10-19,random,0.05,12,4,0.038225,0.030925,5e-05,0.08501073005693724,0.08104462267598488,-0.07643907724932286
2024,header,2024-10-13_2024-10-19,random,0.05,13,4,0.03305,0.01885,0.00135,0.09924142051556054,0.036147926014472385,-0.086224063451334
2024,header,2024-10-13_2024-10-19,random,0.05,14,4,0.04715,0.0132,0.021975,0.1532026583705861,-0.07452416195878915,-0.14178848892180468
2024,header,2024-10-13_2024-10-19,random,0.05,15,4,0.0472,0.028175,0.001525,0.09384071172952659,0.06570183009219387,-0.07454383768314624
2024,header,2024-10-13_2024-10-19,random,0.05,16,4,0.01225,0.005675,0.001675,0.041683372476807576,0.003437248748213257,-0.03758572599474535
2024,header,2024-10-13_2024-10-19,random,0.05,17,4,0.008175,0.002125,0.002425,0.06657355476672189,0.003446749624119828,-0.06475978135435034
2024,header,2024-10-13_2024-10-19,random,0.05,18,4,0.02475,0.01225,0.002625,0.10827227279516524,0.023282932563687613,-0.10238003066148596
2024,header,2024-10-13_2024-10-19,random,0.05,19,4,0.077025,0.0563,0.000275,0.1060205047046285,0.0878603343106165,-0.08029992726949597
2024,header,2024-10-13_2024-10-19,random,0.05,20,4,0.0327,0.024875,0.000475,0.11840821031371539,0.05071795396351817,-0.11279193720445162
2024,header,2024-10-13_2024-10-19,random,0.1,1,8,0.0253,0.008225,0.007475,0.11477779004941994,-0.03057720741483637,-0.1077795037413729
2024,header,2024-10-13_2024-10-19,random,0.1,2,8,0.04035,0.0076,0.021875,0.17362363845618364,-0.052639219700375134,-0.16604303998345954
2024,header,2024-10-13_2024-10-19,random,0.1,3,8,0.0728,0.045575,0.00455,0.2005082099055842,0.048255418877321786,-0.18140423813685658
2024,header,2024-10-13_2024-10-19,random,0.1,4,8,0.102625,0.072625,0.004825,0.2247308321495627,0.04116145655010554,-0.20069448360484934
2024,header,2024-10-13_2024-10-19,random,0.1,5,8,0.010675,0.0012,0.004825,0.123764202713533,-0.04485881083659454,-0.12045055090603317
2024,header,2024-10-13_2024-10-19,random,0.1,6,8,0.019775,0.0006,0.01045,0.14905942410502993,-0.05710369504493558,-0.14290440494586631
2024,header,2024-10-13_2024-10-19,random,0.1,7,8,0.041525,0.02335,0.00185,0.12562227341554172,0.023015568727928166,-0.11392318252028372
2024,header,2024-10-13_2024-10-19,random,0.1,8,8,0.0384,0.0187,0.0065,0.09190657440106986,-0.010398187516022015,-0.07912800900874706
2024,header,2024-10-13_2024-10-19,random,0.1,9,8,0.040225,0.00565,0.0248,0.16880081966981647,-0.06710316056346606,-0.1604568946978697
2024,header,2024-10-13_2024-10-19,random,0.1,10,8,0.051625,0.007775,0.0294,0.23305381075878367,-0.06327903175635359,-0.22553078374032526
2024,header,2024-10-13_2024-10-19,random,0.1,11,8,0.018475,0.003425,0.00905,0.09048841684858776,0.00018042578687349253,-0.08678018487533662
2024,header,2024-10-13_2024-10-19,random,0.1,12,8,0.02655,0.01135,0.003825,0.16665311049490716,-0.02390097388604796,-0.16191806667336273
2024,header,2024-10-13_2024-10-19,random,0.1,13,8,0.0548,0.029775,0.00625,0.1271882696160279,0.040089549098359795,-0.1086870399433098
2024,header,2024-10-13_2024-10-19,random,0.1,14,8,0.07325,0.041,0.0119,0.18854028712038812,-0.02526856965058292,-0.17277659610090854
2024,header,2024-10-13_2024-10-19,random,0.1,15,8,0.09215,0.058775,0.01045,0.2289243386389846,-0.0005074546902715341,-0.2114557334787291
2024,header,2024-10-13_2024-10-19,random,0.1,16,8,0.06175,0.040925,0.003175,0.10852616483985944,0.03456305018984201,-0.08441123509734821
2024,header,2024-10-13_2024-10-19,random,0.1,17,8,0.09315,0.0624,0.00965,0.25684621580473804,0.06829508471368348,-0.23912472513919036
2024,header,2024-10-13_2024-10-19,random,0.1,18,8,0.013475,0.00635,0.001525,0.05661016234098464,0.00014293878588096225,-0.0530395312846603
2024,header,2024-10-13_2024-10-19,random,0.1,19,8,0.06475,0.0359,0.009225,0.16205874586446384,0.03844781191442578,-0.15020248395979988
2024,header,2024-10-13_2024-10-19,random,0.1,20,8,0.033425,0.0108,0.0124,0.1070888824210064,-0.03028119594723571,-0.09891495515958804
2024,header,2024-10-20_2024-10-26,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024,header,2024-10-20_2024-10-26,important,0.01,0,1,0.028125,0.023275,2.5e-05,0.0698748013618331,0.068700838266595,-0.06472777343333266
2024,header,2024-10-20_2024-10-26,important,0.05,0,4,0.1355,0.1078,0.0029,0.19635242075219672,0.13008964198236692,-0.1540949248229669
2024,header,2024-10-20_2024-10-26,important,0.1,0,8,0.2104,0.172825,0.00375,0.3155704246829503,0.10352695953729428,-0.27427006049134345
2024,header,2024-10-20_2024-10-26,random,0.01,1,1,0.028025,0.00895,0.0111,0.07820153031945476,-0.02051075582387911,-0.06976956713327247
2024,header,2024-10-20_2024-10-26,random,0.01,2,1,0.001525,0.000825,0.000125,0.008036654759057871,0.005431765978394091,-0.007216805223182113
2024,header,2024-10-20_2024-10-26,random,0.01,3,1,2.5e-05,0.0,0.0,1.0850000000000104e-05,-4.550000000000014e-06,-3.6500000000000197e-06
2024,header,2024-10-20_2024-10-26,random,0.01,4,1,0.0246,0.014375,0.0003,0.07125796510706493,0.05696392754188473,-0.06404312700726379
2024,header,2024-10-20_2024-10-26,random,0.01,5,1,0.0,0.0,0.0,2.30500000000001e-05,-2.3049999999999964e-05,-2.3050000000000015e-05
2024,header,2024-10-20_2024-10-26,random,0.01,6,1,0.037825,0.022375,0.001175,0.08220083345082574,0.05999927556706042,-0.06628293178300539
2024,header,2024-10-20_2024-10-26,random,0.01,7,1,0.0,0.0,0.0,2.050000000000077e-06,2.0500000000000096e-06,-2.050000000000013e-06
2024,header,2024-10-20_2024-10-26,random,0.01,8,1,0.001525,7.5e-05,0.000875,0.005034290209227906,-0.0021340372372145393,-0.004116355606802468
2024,header,2024-10-20_2024-10-26,random,0.01,9,1,0.00175,0.00025,0.000825,0.014602009173264052,0.003419585697546291,-0.014081829840456573
2024,header,2024-10-20_2024-10-26,random,0.01,10,1,0.0,0.0,0.0,1.0772632785815972e-19,5.221517662690189e-20,-4.163336342344337e-21
2024,header,2024-10-20_2024-10-26,random,0.01,11,1,0.022325,0.011175,0.002225,0.05364325800914521,0.03405838955008084,-0.04419911213157801
2024,header,2024-10-20_2024-10-26,random,0.01,12,1,0.0002,5e-05,0.0,0.0006146301469363971,-7.829378330003329e-05,-0.00035378583458208477
2024,header,2024-10-20_2024-10-26,random,0.01,13,1,0.007625,0.003225,0.001025,0.04798040496068181,0.02279158770807661,-0.04539193652061557
2024,header,2024-10-20_2024-10-26,random,0.01,14,1,0.003625,0.00145,0.000625,0.020817559410405376,-0.009921101322174504,-0.019345990740766074
2024,header,2024-10-20_2024-10-26,random,0.01,15,1,0.00585,0.0001,0.0033,0.06348294937648107,-0.05284117810914588,-0.06133716959748228
2024,header,2024-10-20_2024-10-26,random,0.01,16,1,0.0,0.0,0.0,1.3461454173580023e-19,5.134781488891349e-20,-3.885780586188048e-20
2024,header,2024-10-20_2024-10-26,random,0.01,17,1,0.0,0.0,0.0,2.155000000000013e-05,2.155000000000001e-05,-2.1550000000000046e-05
2024,header,2024-10-20_2024-10-26,random,0.01,18,1,0.0034,0.00085,0.000875,0.024297952949490595,-0.016926161624525416,-0.023265761457388633
2024,header,2024-10-20_2024-10-26,random,0.01,19,1,0.008975,0.000725,0.005325,0.018892980251071462,-0.009069621256900291,-0.015299704939405061
2024,header,2024-10-20_2024-10-26,random,0.01,20,1,0.0,0.0,0.0,4.905000000000016e-05,-4.8850000000000056e-05,-3.675000000000006e-05
2024,header,2024-10-20_2024-10-26,random,0.05,1,4,0.0098,0.003975,0.001775,0.05244195269361878,0.02500382255242693,-0.04941272714931216
2024,header,2024-10-20_2024-10-26,random,0.05,2,4,0.0054,0.001525,0.0023,0.03954625168637076,-0.006348819622621549,-0.038617125405021394
2024,header,2024-10-20_2024-10-26,random,0.05,3,4,0.0107,0.00055,0.006175,0.0776971892141247,-0.06150031729882194,-0.07451358870638006
2024,header,2024-10-20_2024-10-26,random,0.05,4,4,0.03605,0.022225,0.00305,0.09728862797046926,0.02568584699281084,-0.0884078833353808
2024,header,2024-10-20_2024-10-26,random,0.05,5,4,0.031175,0.01845,0.0016,0.07517937413010575,0.04369701744082477,-0.06204829648605691
2024,header,2024-10-20_2024-10-26,random,0.05,6,4,0.029675,0.00575,0.01715,0.07574059747503327,-0.03366451984816488,-0.06556523180291497
2024,header,2024-10-20_2024-10-26,random,0.05,7,4,0.058375,0.027125,0.017,0.12304815608045187,-0.008483216348208329,-0.10713483964904058
2024,header,2024-10-20_2024-10-26,random,0.05,8,4,0.039575,0.023075,0.00385,0.14297053680677121,0.017491751239763837,-0.13157050491123223
2024,header,2024-10-20_2024-10-26,random,0.05,9,4,0.028225,0.008925,0.0112,0.079881673423104,-0.02234316559208548,-0.07149651645478333
2024,header,2024-10-20_2024-10-26,random,0.05,10,4,0.010225,0.001825,0.0038,0.08246500471214,-0.060648298563853155,-0.07968651533505336
2024,header,2024-10-20_2024-10-26,random,0.05,11,4,0.02345,0.011725,0.00235,0.05530865697734578,0.03501505770833089,-0.045633855805255565
2024,header,2024-10-20_2024-10-26,random,0.05,12,4,0.01445,0.005075,0.003825,0.054538198247937875,-0.0012817605720663477,-0.04572505933727259
2024,header,2024-10-20_2024-10-26,random,0.05,13,4,0.011,0.00475,0.002275,0.06761912187744532,0.025811747997519865,-0.06460383366529707
2024,header,2024-10-20_2024-10-26,random,0.05,14,4,0.01385,0.004625,0.003975,0.08069642176236017,0.009388948158348228,-0.07514252527537507
2024,header,2024-10-20_2024-10-26,random,0.05,15,4,0.008125,0.002525,0.002875,0.05286636752176559,-0.03510719437855305,-0.04958257969271886
2024,header,2024-10-20_2024-10-26,random,0.05,16,4,0.01175,0.003475,0.004475,0.03588273287026592,-0.014068285768360772,-0.030408423520518146
2024,header,2024-10-20_2024-10-26,random,0.05,17,4,0.00085,0.00025,0.000175,0.005317785600649351,0.003950820665584415,-0.0048830996482684
2024,header,2024-10-20_2024-10-26,random,0.05,18,4,0.00515,0.00135,0.001725,0.027326570965363613,-0.016290864561033357,-0.025586248203420384
2024,header,2024-10-20_2024-10-26,random,0.05,19,4,0.003075,0.001075,0.000875,0.018552425216770807,-0.007563391902230489,-0.017614720906534653
2024,header,2024-10-20_2024-10-26,random,0.05,20,4,0.02875,0.01655,0.001625,0.0926158387696681,0.025329492747566407,-0.08341131388220976
2024,header,2024-10-20_2024-10-26,random,0.1,1,8,0.019125,0.00535,0.006325,0.15440869883361694,-0.05884075142979191,-0.1501808137281627
2024,header,2024-10-20_2024-10-26,random,0.1,2,8,0.0148,0.000725,0.009375,0.1087708724139587,-0.02828885829665521,-0.10381734020228316
2024,header,2024-10-20_2024-10-26,random,0.1,3,8,0.0354,0.024825,0.002,0.16376912122751244,0.05464013164647918,-0.15795302072616837
2024,header,2024-10-20_2024-10-26,random,0.1,4,8,0.012425,0.002825,0.004775,0.10703144737587508,-0.025175080140136818,-0.10446254232828947
2024,header,2024-10-20_2024-10-26,random,0.1,5,8,0.076675,0.058225,0.001425,0.1572422405689562,0.1274900710525355,-0.1388205432281847
2024,header,2024-10-20_2024-10-26,random,0.1,6,8,0.05975,0.034775,0.01345,0.17166370878246998,0.04086148483970598,-0.15955928238128347
2024,header,2024-10-20_2024-10-26,random,0.1,7,8,0.11435,0.08425,0.002425,0.20684933119777574,0.05575410607065339,-0.1794644765419256
2024,header,2024-10-20_2024-10-26,random,0.1,8,8,0.04265,0.02405,0.00445,0.14475607696207102,0.013251746089295864,-0.13448638002889424
2024,header,2024-10-20_2024-10-26,random,0.1,9,8,0.0082,0.00365,0.0011,0.030050042184701312,-0.0028141897856385333,-0.027151957950005544
2024,header,2024-10-20_2024-10-26,random,0.1,10,8,0.01535,0.002825,0.0074,0.0989527810050374,-0.05229106097950417,-0.09576914201161449
2024,header,2024-10-20_2024-10-26,random,0.1,11,8,0.05845,0.04145,0.00365,0.1804557455529486,0.07930649357657261,-0.16953866891017846
2024,header,2024-10-20_2024-10-26,random,0.1,12,8,0.0405,0.02655,0.00415,0.13514832121782902,0.06067175981761528,-0.12442419165084023
2024,header,2024-10-20_2024-10-26,random,0.1,13,8,0.02465,0.008875,0.007075,0.12086797355447809,-0.028672902900967013,-0.11602644194231998
2024,header,2024-10-20_2024-10-26,random,0.1,14,8,0.00785,0.0024,0.0024,0.0710920310769825,0.005029669056728646,-0.06897802637748701
2024,header,2024-10-20_2024-10-26,random,0.1,15,8,0.034675,0.001975,0.0243,0.16407510347350335,-0.08599229885825815,-0.15563127894567796
2024,header,2024-10-20_2024-10-26,random,0.1,16,8,0.00825,0.001475,0.002875,0.060720719689095086,-0.034246564066225685,-0.058431899968614344
2024,header,2024-10-20_2024-10-26,random,0.1,17,8,0.02905,0.015875,0.00135,0.09964525790678196,0.04409151489440715,-0.09232440155049447
2024,header,2024-10-20_2024-10-26,random,0.1,18,8,0.08295,0.0527,0.0087,0.20271347286256705,-0.006078436602549637,-0.18611619402591215
2024,header,2024-10-20_2024-10-26,random,0.1,19,8,0.0513,0.031775,0.004025,0.13069556233220583,-0.0018024383137064896,-0.11073774123383426
2024,header,2024-10-20_2024-10-26,random,0.1,20,8,0.022125,0.000975,0.015275,0.12779013956840538,-0.07373844638224339,-0.12350467904709185
2024,header,2024-10-27_2024-11-02,baseline,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024,header,2024-10-27_2024-11-02,important,0.01,0,1,0.040125,0.0258,0.00015,0.07535917471627722,0.07392541685913438,-0.06618104376706614
2024,header,2024-10-27_2024-11-02,important,0.05,0,4,0.156575,0.106125,0.005325,0.20917560263321197,0.14531365171534522,-0.15429504259669694
2024,header,2024-10-27_2024-11-02,important,0.1,0,8,0.24605,0.186225,0.0047,0.3146223756131755,0.12684770731958941,-0.2656780676201055
2024,header,2024-10-27_2024-11-02,random,0.01,1,1,0.0057,2.5e-05,0.00305,0.05115545163544666,-0.04025547113397044,-0.04887004674944378
2024,header,2024-10-27_2024-11-02,random,0.01,2,1,0.0,0.0,0.0,4.900000000000156e-06,-5.000000000000561e-07,3.999999999999282e-07
2024,header,2024-10-27_2024-11-02,random,0.01,3,1,0.031375,0.017525,0.001525,0.04494037638268607,0.03145929950389493,-0.0314293728037095
2024,header,2024-10-27_2024-11-02,random,0.01,4,1,0.010375,0.001125,0.006025,0.02126927385496171,-0.010303184839886279,-0.017141014295994614
2024,header,2024-10-27_2024-11-02,random,0.01,5,1,0.0069,0.00315,0.0009,0.015986890313299165,-0.004292290569840433,-0.01220341858023967
2024,header,2024-10-27_2024-11-02,random,0.01,6,1,0.0,0.0,0.0,9.550000000000142e-06,9.549999999999966e-06,-9.550000000000058e-06
2024,header,2024-10-27_2024-11-02,random,0.01,7,1,0.0,0.0,0.0,2.205000000000016e-05,-1.7250000000000043e-05,-2.0050000000000067e-05
2024,header,2024-10-27_2024-11-02,random,0.01,8,1,0.00495,0.002275,0.001225,0.017398872210701292,-0.006481829555157491,-0.015521472703821863
2024,header,2024-10-27_2024-11-02,random,0.01,9,1,0.00315,0.00075,0.0006,0.01817911436353271,-0.010070377853898551,-0.01716152576417455
2024,header,2024-10-27_2024-11-02,random,0.01,10,1,0.002575,0.000625,0.000525,0.020247422941783874,0.0031875562862103564,-0.01900678578976922
2024,header,2024-10-27_2024-11-02,random,0.01,11,1,0.0022,0.0006,0.000525,0.0030671877358140224,0.0016441022641859775,-0.0025299845134808003
2024,header,2024-10-27_2024-11-02,random,0.01,12,1,0.028975,0.01205,0.00235,0.05952157845358455,0.037113149373030604,-0.04619937039929169
2024,header,2024-10-27_2024-11-02,random,0.01,13,1,0.00045,0.0002,0.0,0.0008109987554112557,-0.0001478487554112557,-0.0003984344696969699
2024,header,2024-10-27_2024-11-02,random,0.01,14,1,0.03545,0.017325,0.0018,0.07823457688334881,0.04490919957621154,-0.062150807974852555
2024,header,2024-10-27_2024-11-02,random,0.01,15,1,0.031375,0.017525,0.001525,0.04494037638268607,0.03145929950389493,-0.0314293728037095
2024,header,2024-10-27_2024-11-02,random,0.01,16,1,0.00045,0.0002,0.0,0.0008109987554112557,-0.00014784875541125564,-0.0003984344696969699
2024,header,2024-10-27_2024-11-02,random,0.01,17,1,0.0,0.0,0.0,4.900000000000146e-06,-5.000000000000647e-07,3.999999999999268e-07
2024,header,2024-10-27_2024-11-02,random,0.01,18,1,0.028975,0.01205,0.00235,0.05952157845358455,0.037113149373030604,-0.04619937039929169
2024,header,2024-10-27_2024-11-02,random,0.01,19,1,0.00115,0.000525,0.000325,0.0020437234371004117,-0.00016958031345262316,-0.0017703011338604726
2024,header,2024-10-27_2024-11-02,random,0.01,20,1,0.00175,0.000275,0.0,0.0021157139860307965,0.001930366319144544,-0.0014500543549095732
2024,header,2024-10-27_2024-11-02,random,0.05,1,4,0.015175,0.00075,0.008575,0.11695389745003312,-0.01622225404152992,-0.11403891786495031
2024,header,2024-10-27_2024-11-02,random,0.05,2,4,0.009425,0.003325,0.00205,0.05254940929508517,0.022949977546227483,-0.04922276236095791
2024,header,2024-10-27_2024-11-02,random,0.05,3,4,0.003,0.0008,0.00095,0.018468495565387166,-0.003461372584440614,-0.016305282577258426
2024,header,2024-10-27_2024-11-02,random,0.05,4,4,0.039125,0.01415,0.0106,0.06604359743121378,0.01203055269725624,-0.049151332445471374
2024,header,2024-10-27_2024-11-02,random,0.05,5,4,0.00925,0.003925,0.00205,0.043312916783056814,-0.01033197040655053,-0.039757245238022286
2024,header,2024-10-27_2024-11-02,random,0.05,6,4,0.001125,0.000375,0.000125,0.008430954999627847,0.00451785269201537,-0.006580633541407876
2024,header,2024-10-27_2024-11-02,random,0.05,7,4,0.003125,0.000675,0.001275,0.011782173005812926,-0.002065538315722712,-0.01032489170417417
2024,header,2024-10-27_2024-11-02,random,0.05,8,4,0.019925,0.00865,0.002625,0.05177931739299771,0.004238971508052284,-0.04475671257375074
2024,header,2024-10-27_2024-11-02,random,0.05,9,4,0.048375,0.023825,0.0024,0.10285453504114944,0.057768180718174446,-0.08418455712632521
2024,header,2024-10-27_2024-11-02,random,0.05,10,4,0.036125,0.020075,0.00205,0.07005419977965537,0.0337412859445358,-0.05802651251543397
2024,header,2024-10-27_2024-11-02,random,0.05,11,4,0.014825,0.0058,0.00265,0.04060291433648033,0.008762126478208367,-0.03556247158415147
2024,header,2024-10-27_2024-11-02,random,0.05,12,4,0.034875,0.01185,0.00935,0.16794726410001468,0.030378129447320733,-0.16003954563728837
2024,header,2024-10-27_2024-11-02,random,0.05,13,4,0.00105,0.000425,2.5e-05,0.006303214561410812,0.0032210957807470306,-0.004448279799506051
2024,header,2024-10-27_2024-11-02,random,0.05,14,4,0.03315,0.014975,0.0032,0.12037760763498945,0.0010266785870595497,-0.11123880919539124
2024,header,2024-10-27_2024-11-02,random,0.05,15,4,0.032775,0.018075,0.001925,0.048440455387767464,0.030565065186376434,-0.03455511413728664
2024,header,2024-10-27_2024-11-02,random,0.05,16,4,0.008525,0.00025,0.003725,0.0614660067510531,-0.04545103007272447,-0.057964812841378804
2024,header,2024-10-27_2024-11-02,random,0.05,17,4,0.0165,0.00205,0.00825,0.06311193269411139,-0.012913598177626925,-0.05831204970081887
2024,header,2024-10-27_2024-11-02,random,0.05,18,4,0.047775,0.022925,0.003075,0.09462393407255455,0.050072669903871665,-0.07408151621411496
2024,header,2024-10-27_2024-11-02,random,0.05,19,4,0.022525,0.006525,0.00765,0.0778397125098289,0.008772184719742625,-0.07174503716679613
2024,header,2024-10-27_2024-11-02,random,0.05,20,4,0.01025,0.001225,0.005575,0.024233064338883486,-0.00901031951112582,-0.020360542190822076
