feature_group,test_week,perturbation_type,strength,n_trials,n_masked_features,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,benign_to_malware_rate_mean,benign_to_malware_rate_std,benign_to_malware_rate_min,benign_to_malware_rate_max,malware_to_benign_rate_mean,malware_to_benign_rate_std,malware_to_benign_rate_min,malware_to_benign_rate_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max
imports,2024-10-27_2024-11-02,important,0.01,5,13,0.04438,0.01701431309221739,0.026425,0.07215,0.007299999999999999,0.0020242282479997157,0.004775,0.009725,0.02863,0.014353757347816635,0.013675,0.05275,0.10375852065277653,0.01525804700834804,0.08169475763501782,0.12392052888908299,-0.04723270128523964,0.014915774149970617,-0.0692311084385598,-0.024376960417643083,-0.09493557146102624,0.013580158367960875,-0.11144815189650985,-0.07428445934609161
imports,2024-10-27_2024-11-02,important,0.05,5,65,0.09667,0.05408363292161502,0.04935,0.190325,0.00618,0.0024327659155783977,0.0021,0.00975,0.07809999999999999,0.0532247522305177,0.030325,0.1667,0.1799188739905175,0.020042988350051798,0.15480913803671814,0.20843093174787342,-0.06312901640076257,0.019177734088825577,-0.08529524419853104,-0.03180159430932724,-0.166813458151212,0.013565121508613616,-0.18574655970237836,-0.1471400176639568
imports,2024-10-27_2024-11-02,important,0.1,5,129,0.12290999999999999,0.042749680115762266,0.08275,0.193775,0.00845,0.0025334265333733282,0.00565,0.0132,0.10007999999999999,0.044136839488119216,0.05495,0.170975,0.20162542250010212,0.01837369206598387,0.17829811194507086,0.2238261582620986,-0.057555620701392494,0.016810465385565652,-0.07560550435691701,-0.03002196721693111,-0.1861079374711207,0.01308507835664563,-0.20114884535864452,-0.16751218382454666
imports,2024-10-27_2024-11-02,random,0.01,100,13,0.00242475,0.0020017414137445426,0.0004,0.012125,0.0003500000000000001,0.0009023372429419058,0.0,0.0054,0.001127,0.0010270813015530952,7.5e-05,0.0048,0.007422491570864578,0.00617844829177977,0.0012684755405170196,0.048500999489158286,-0.001660064053969669,0.0036684629349871224,-0.015905266936393478,0.005234056389613388,-0.005999125945512998,0.005636455466018367,-0.04581471748725974,-0.0006913838802296648
imports,2024-10-27_2024-11-02,random,0.05,100,65,0.009395500000000001,0.003941290048956053,0.0037,0.0251,0.0013845,0.0019782024036988735,0.000125,0.01115,0.00431925,0.001947074263478412,0.001225,0.011275,0.03352289941228208,0.011079953723657714,0.017686213550912683,0.07305307036006393,-0.008582883509737505,0.006805469550834685,-0.03184771238989723,0.004965313345636449,-0.029705228787097054,0.011029923950231446,-0.07019532504775886,-0.015141060919545854
imports,2024-10-27_2024-11-02,random,0.1,100,129,0.017478,0.005547480599335161,0.008525,0.035975,0.002511249999999999,0.002744406527375272,0.0003,0.01635,0.00908425,0.004247283918870977,0.0037,0.028025,0.06262529751210444,0.01373796286034133,0.038601789329360994,0.10054999536046799,-0.01964853028223859,0.01149575737680661,-0.05252574949304633,0.0019166825103530175,-0.057103106371066685,0.013754335207776035,-0.0970977918282962,-0.033123095860944377
imports,2024-11-03_2024-11-09,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,2024-11-03_2024-11-09,important,0.01,5,13,0.05001,0.02110921362817668,0.025625,0.080475,0.00732,0.002372783175934961,0.005025,0.010375,0.033015,0.01669829781744235,0.012975,0.057,0.11771392060651942,0.018314625051423485,0.09395226974543437,0.14237634223317736,-0.0652801484338126,0.01606957913405055,-0.08862046377596633,-0.04306536088315917,-0.10854755485820718,0.016304572730845693,-0.13001685572445545,-0.08633483446544211
imports,2024-11-03_2024-11-09,important,0.05,5,65,0.10821499999999999,0.06327026868917185,0.05275,0.2147,0.0067350000000000005,0.00292782342363743,0.0016,0.0107,0.08826,0.061264895331666076,0.034275,0.18675,0.19317105682169813,0.022810639075769277,0.16315728331896515,0.22445039021753818,-0.08524958246573114,0.019810516619038473,-0.1102465180061561,-0.05428073208658849,-0.17942251304259244,0.01603815894160921,-0.20109814322640174,-0.1551589980738188
imports,2024-11-03_2024-11-09,important,0.1,5,129,0.14167499999999997,0.07086500017639172,0.08365,0.270325,0.009585,0.0030322269044383864,0.00525,0.0147,0.11730499999999999,0.0713687491133199,0.0524,0.243975,0.21454804703735636,0.02116432460301761,0.18706053318080454,0.2412706092187237,-0.08132719598389972,0.01742247756238181,-0.10443279170767637,-0.0548681489348951,-0.19798689540646736,0.014689385594217374,-0.21446722196251425,-0.17695542464178152
imports,2024-11-03_2024-11-09,random,0.01,100,13,0.0026585000000000003,0.0018199767168840377,0.00055,0.010375,0.0004135,0.0007748501468025931,0.0,0.0056,0.001238,0.0010959726273954108,0.0001,0.006225,0.008393553316176236,0.006966533655325041,0.0013982566492232312,0.04741456083966528,-0.0025720086572082086,0.004152928742708986,-0.020983943053755262,0.004750744117867392,-0.007019658201242733,0.006471413701576276,-0.04459451357372972,-0.0009930079385538496
imports,2024-11-03_2024-11-09,random,0.05,100,65,0.010991749999999996,0.004178912919348763,0.004925,0.02545,0.001537,0.0019377483066693668,0.00025,0.01235,0.00609025,0.0026261066595818228,0.002175,0.0134,0.03790101122392776,0.015712938471688392,0.014830781548104466,0.11651155717489944,-0.013823000336976135,0.009394307237076597,-0.048781396593757194,0.0020817664384547656,-0.03401378206427572,0.01558259651501738,-0.11376758208387822,-0.012763031265417614
imports,2024-11-03_2024-11-09,random,0.1,100,129,0.01905925,0.006410189793407056,0.00825,0.041625,0.0024342499999999998,0.0018470099316192105,0.000725,0.01135,0.010980499999999999,0.005421484552223681,0.00345,0.0359,0.06554309018550954,0.015374609546414092,0.03983512987851185,0.10481950620796988,-0.022640742940384973,0.01174670628242942,-0.05471495732372692,0.003598080158632903,-0.059775234683059474,0.014929368907788081,-0.0987425757056898,-0.03577285551169912
imports,2024-11-10_2024-11-16,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,2024-11-10_2024-11-16,important,0.01,5,13,0.04336,0.01911295110651414,0.020375,0.072775,0.00617,0.0023951722276279006,0.003975,0.00935,0.027894999999999996,0.015210805369867832,0.00865,0.0512,0.10749759918880131,0.016348581880935686,0.08580982934099186,0.12912727706476426,-0.05538667882878932,0.014876024309814505,-0.07842917116343465,-0.03418577157226274,-0.0991708290897082,0.014724949168341975,-0.11781368709738076,-0.0784505100392311
imports,2024-11-10_2024-11-16,important,0.05,5,65,0.09646,0.05545451424365739,0.0484,0.192675,0.00517,0.002420196273032417,0.0013,0.0089,0.07837000000000001,0.05402288265170603,0.0306,0.168225,0.18276837405045204,0.02121027092573283,0.1556254117944969,0.21303091483516895,-0.07352381188992516,0.019481914844026168,-0.09672738516602947,-0.042166377721674336,-0.17036585604720167,0.015047690268062233,-0.1914819012196036,-0.1482302716250092
imports,2024-11-10_2024-11-16,important,0.1,5,129,0.12822,0.05552392142131173,0.078225,0.22895,0.007245,0.0026477065547375147,0.00375,0.011675,0.106105,0.05584759036878852,0.050025,0.20455,0.2048054213700218,0.01927873762220378,0.18049102067050804,0.2294730093819996,-0.06930072213472917,0.017142421509172976,-0.08929730685117863,-0.04141472735841123,-0.18965055040543688,0.013943220960240827,-0.20568667668444945,-0.16978767463838243
imports,2024-11-10_2024-11-16,random,0.01,100,13,0.0030192500000000007,0.0026790130062207614,0.00055,0.01805,0.00043975,0.001143449250076277,0.0,0.0093,0.0013202499999999998,0.0013117435677372313,0.000125,0.008175,0.00787258509257095,0.005182389448971886,0.0017899843099882275,0.040245740501912895,-0.002280055332291838,0.00319910593865037,-0.016226029745130464,0.0045589595228121,-0.006400019249719469,0.004765677211533487,-0.03801937542452994,-0.0011553068806247268
imports,2024-11-10_2024-11-16,random,0.05,100,65,0.0104845,0.004115206222050118,0.0042,0.026225,0.00122275,0.0017319789800976223,0.00015,0.0102,0.0053690000000000005,0.00242295563310598,0.001325,0.012975,0.036311607923519444,0.011009401061110612,0.018592591079697827,0.06762206471872885,-0.012725897100775565,0.007605576304585129,-0.030681792652326515,0.0028401794522149907,-0.03256548356612471,0.010805312103852941,-0.06458094199006496,-0.01547880459169069
imports,2024-11-10_2024-11-16,random,0.1,100,129,0.018050000000000004,0.004753296224726584,0.009075,0.033025,0.0020914999999999996,0.002113138128471492,0.000375,0.01165,0.010051000000000001,0.0037510730464761677,0.0034,0.0202,0.06420512491637591,0.014039308986947505,0.036290984624507805,0.11347579403159923,-0.022418338524264305,0.010126267816834303,-0.052027941965942966,0.002135657301620318,-0.058960897232062354,0.014204271462208233,-0.1091275195736275,-0.031134366258330225
imports,2024-11-17_2024-11-23,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,2024-11-17_2024-11-23,important,0.01,5,13,0.04084,0.016961350182105196,0.0223,0.0668,0.00544,0.0023217773364386175,0.003375,0.0085,0.026129999999999997,0.012500923965851486,0.010575,0.045475,0.10546383866656932,0.01623907709869256,0.08298033836722389,0.12703372988874276,-0.052582413413605956,0.014799183107978193,-0.07504643750977086,-0.03042300278435939,-0.09750500945733928,0.014981574946362743,-0.11634488765837686,-0.0755206062344381
imports,2024-11-17_2024-11-23,important,0.05,5,65,0.09676499999999999,0.05532039994432433,0.045875,0.188075,0.004385,0.0025739852369429006,0.000775,0.008775,0.07782,0.05348012574779532,0.02845,0.162725,0.18133824587655548,0.021727684759548997,0.15219503708233847,0.2116419279122411,-0.07015421195731791,0.018660347853159207,-0.0923385652108602,-0.040398158877400746,-0.16873601552209086,0.015362016158236501,-0.18954343984248062,-0.14507645308643097
imports,2024-11-17_2024-11-23,important,0.1,5,129,0.12946000000000002,0.04364136111534561,0.085925,0.197775,0.006219999999999999,0.0020928091169526188,0.0035,0.0089,0.10585,0.04421382702277648,0.058325,0.171925,0.20430130274629837,0.019917193880747593,0.17719960940737983,0.2279600012305987,-0.06612423514379358,0.01636335961104036,-0.08476650935199985,-0.039687753944939154,-0.18833974858782226,0.014457827235387936,-0.20435273725146216,-0.1664336645589913
imports,2024-11-17_2024-11-23,random,0.01,100,13,0.0028454999999999995,0.0030317576997510864,0.000225,0.02055,0.00045325,0.0012842636752240563,0.0,0.0085,0.00107225,0.0011007321143220998,5e-05,0.00525,0.009460403214667786,0.009185107650660008,0.0008554937924570356,0.04640524132243711,-0.0033018145237227047,0.005086053387402234,-0.021860761062125898,0.005603222608944609,-0.008134057886135557,0.008771865419837965,-0.04357263481728025,-0.0005081100448457202
imports,2024-11-17_2024-11-23,random,0.05,100,65,0.0105775,0.005615947716102777,0.00365,0.035725,0.001288,0.0021188454403282936,7.5e-05,0.01115,0.004734749999999999,0.002596119447849039,0.001475,0.01195,0.03826107231667113,0.015146256333546116,0.019778398445745703,0.09633359677097571,-0.01320408198599632,0.008249338583306952,-0.04658045048613564,-0.0005006624879955776,-0.03456157858161503,0.014988296310145217,-0.09313102311419345,-0.017601934126144674
imports,2024-11-17_2024-11-23,random,0.1,100,129,0.01972325,0.006991278723345251,0.008525,0.056075,0.0022782500000000003,0.0023720815094553553,0.00025,0.01185,0.0097325,0.00506283949478946,0.002975,0.0426,0.07077449308986687,0.018400343951979793,0.03810399164277667,0.12630844421099804,-0.023736999092412833,0.009949156062635104,-0.0617320932504393,-0.002260666857463971,-0.06551418087860882,0.01875000831957408,-0.11984735419554836,-0.03338380185225016
imports,2024-11-24_2024-11-30,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,2024-11-24_2024-11-30,important,0.01,5,13,0.044435,0.019999059977908965,0.022025,0.075175,0.00769,0.0011527792503337314,0.006525,0.009325,0.027450000000000002,0.01730310665747628,0.007075,0.05435,0.11435472004470718,0.0171918138111194,0.0913128514107103,0.13707293092401956,-0.05895352914175718,0.016144413851463084,-0.08338120572539147,-0.035744830591931974,-0.10565069843310679,0.015273602616063146,-0.12436332452592423,-0.08350264475043791
imports,2024-11-24_2024-11-30,important,0.05,5,65,0.10715,0.060582623333757996,0.050575,0.2085,0.006639999999999998,0.002835074954917418,0.00115,0.00915,0.086485,0.05955069395061656,0.029225,0.18275,0.19262548638394525,0.022206251963048405,0.16243771675051727,0.2222835240511913,-0.07848423561700274,0.02003721302308682,-0.10353249505604413,-0.04774366661157257,-0.17892262252681265,0.015176505690394904,-0.19886396802202172,-0.15486839014871365
imports,2024-11-24_2024-11-30,important,0.1,5,129,0.14064,0.04502839826154158,0.096575,0.20915,0.008705000000000001,0.0033258607908329537,0.003725,0.014175,0.11627000000000001,0.046360172562232765,0.067075,0.183825,0.2158520759466728,0.02055864463747102,0.188031596398244,0.24042217836836957,-0.07431398220518465,0.017647740501594292,-0.09542786129201206,-0.04688920401127989,-0.19865288457009575,0.014534436002950579,-0.2149238637512507,-0.17623543056399085
imports,2024-11-24_2024-11-30,random,0.01,100,13,0.0024877499999999995,0.0022669403802261763,0.00015,0.013475,0.000285,0.000646964063917,0.0,0.004575,0.00114475,0.00127809083695174,2.5e-05,0.007525,0.008760816385140093,0.005523871344856423,0.001028529577360847,0.029034116190250422,-0.00313340047224633,0.0033870866679708393,-0.015893486344902646,0.0014180714419869563,-0.007298184906227432,0.004898028676027084,-0.025941635844178076,-0.0007175854105548719
imports,2024-11-24_2024-11-30,random,0.05,100,65,0.009689999999999999,0.004481219142153171,0.002675,0.023425,0.0014175000000000001,0.0016659738143200212,0.00025,0.0094,0.004077750000000001,0.002581801442307289,0.0009,0.013,0.03728542635742758,0.011222341223707914,0.02029469839155177,0.0839741732683776,-0.012192659327663306,0.00739469478395525,-0.03743766256372914,0.0018581468333345248,-0.03353118507318428,0.010915099474309577,-0.07999567033326208,-0.01680626534484258
imports,2024-11-24_2024-11-30,random,0.1,100,129,0.019901500000000003,0.006843514100957198,0.006575,0.04195,0.0027477499999999993,0.002500145233281459,0.000475,0.0124,0.0102335,0.004804028543836933,0.003075,0.02605,0.07306427656884208,0.015927658476093006,0.04283096007882283,0.11293083848707852,-0.02811822701342927,0.01215317127760524,-0.05874034562284915,-0.002323528226776368,-0.06725360653771205,0.01597619435695952,-0.10909666234765285,-0.03728051291439838
imports,2024-12-01_2024-12-07,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,2024-12-01_2024-12-07,important,0.01,5,13,0.045434999999999996,0.022717766175396732,0.0239,0.0831,0.0074800000000000005,0.0026459119410894992,0.0052,0.01115,0.022805,0.014122388254116228,0.0069,0.045925,0.11702104079378237,0.0180068240235687,0.09263596734598245,0.14106435878712414,-0.056993051880915704,0.016758320427324076,-0.08227548725454956,-0.0321159630990156,-0.10770848583694562,0.016251742579194255,-0.12798853606035676,-0.08435842106129542
imports,2024-12-01_2024-12-07,important,0.05,5,65,0.106145,0.06497332221766099,0.0473,0.222275,0.00819,0.003338285488091155,0.0023,0.0117,0.078825,0.05818341473306633,0.026525,0.178825,0.2054794780166279,0.02321868379450831,0.17453980917667744,0.2393450104923747,-0.07931761445719095,0.021558123351279476,-0.1069746841615449,-0.04515325373323304,-0.19213397313473993,0.01670346841357387,-0.2161909533824099,-0.1668916250797942
imports,2024-12-01_2024-12-07,important,0.1,5,129,0.14445999999999998,0.04937712678963813,0.095525,0.21105,0.013064999999999998,0.0055579582582095735,0.007,0.02345,0.11207,0.048590864367697766,0.055625,0.170425,0.2319457136173026,0.02135358816609261,0.20391458180348554,0.25721884182690713,-0.07554946557624886,0.01934272658580339,-0.09750614948853724,-0.043940867200638244,-0.21507443848905966,0.016003001287278596,-0.23314373067445013,-0.19212939475042184
imports,2024-12-01_2024-12-07,random,0.01,100,13,0.0030227499999999994,0.0031987128172907297,0.0003,0.021625,0.0008857500000000001,0.0017956275191419852,0.0,0.01155,0.0007940000000000001,0.0008104174850038713,2.5e-05,0.004075,0.009940497934108776,0.009612331572245104,0.0011215945424789284,0.057752833481622246,-0.00325484645634239,0.004993820463015065,-0.030521316283700486,0.003097335788221472,-0.008405264096420242,0.008938761985064941,-0.05480737625923795,-0.0007877866093516574
imports,2024-12-01_2024-12-07,random,0.05,100,65,0.01067875,0.0054997117822209556,0.003475,0.0331,0.0025950000000000005,0.003063172375169246,0.00055,0.018975,0.0037975000000000005,0.0024049987006233495,0.0009,0.011575,0.04331074515838788,0.016245514420729783,0.01898236084300982,0.09074568293375962,-0.014546643457935972,0.011402512373834283,-0.05213727189180913,0.006653994679102594,-0.03923243517654074,0.015638536849918304,-0.08699464046095642,-0.015915421270196368
imports,2024-12-01_2024-12-07,random,0.1,100,129,0.019256250000000003,0.007375399459520819,0.008575,0.056375,0.0041455,0.003444102531865159,0.00075,0.01925,0.00813525,0.004564297721172448,0.002475,0.035525,0.07936718059165429,0.019700570549293632,0.04772141668320482,0.15133784121352178,-0.02911119816732296,0.011517297860638324,-0.0647395621749111,-0.0057169305715451145,-0.07334328388341863,0.01969760408595267,-0.14546841853428455,-0.043310835163812254
imports,2024-12-08_2024-12-14,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,2024-12-08_2024-12-14,important,0.01,5,13,0.047955,0.023148414632540172,0.022775,0.0858,0.007189999999999999,0.0022511441535361526,0.004975,0.0102,0.02792,0.017444235437530643,0.007775,0.0577,0.11297199764543764,0.01623305207053301,0.09079539635248147,0.13477390217544935,-0.05150955843526037,0.016281131646027427,-0.07498773813133405,-0.025428199015163133,-0.10331165650148466,0.013891804885599525,-0.1204281941490396,-0.08261908555546149
imports,2024-12-08_2024-12-14,important,0.05,5,65,0.104725,0.06009597948282398,0.0493,0.212075,0.0066949999999999996,0.002972263447273812,0.00155,0.010675,0.080785,0.05663039069263076,0.0284,0.179175,0.19843038151994713,0.022070786563560214,0.17282233808316297,0.23204088163084988,-0.07288552649581218,0.022103352556479473,-0.09725326169756562,-0.035915948204308525,-0.18507247587630635,0.015655950567015072,-0.20934398800486084,-0.16446699069069215
imports,2024-12-08_2024-12-14,important,0.1,5,129,0.13608,0.041654763833204,0.092275,0.2074,0.009845,0.0033639782995732895,0.005025,0.015375,0.10785,0.040744113071706445,0.06085,0.174075,0.22289290067134662,0.019713721968705578,0.19996144525350082,0.24823861264895758,-0.06768473803321928,0.0194538038545836,-0.08724869276724612,-0.03453067146940568,-0.2066572261835732,0.01496597544174098,-0.22496283096772604,-0.18686875339548506
imports,2024-12-08_2024-12-14,random,0.01,100,13,0.0024804999999999996,0.002258446866764857,0.0002,0.015025,0.00031575,0.00046242100676764246,0.0,0.00385,0.0010555000000000002,0.0014354989550675401,0.0001,0.009125,0.009574309084661175,0.007528137055171357,0.002418286311558385,0.04445473021832024,-0.003373210684856794,0.005134016304163326,-0.024378847923973875,0.005289290142115836,-0.007999329002246942,0.007007358946361093,-0.04121649508524383,-0.0012420320340690487
imports,2024-12-08_2024-12-14,random,0.05,100,65,0.010175749999999999,0.004829714607251654,0.002975,0.036425,0.00143025,0.0017637080788781346,0.000175,0.013675,0.00414125,0.002200904288582309,0.001,0.010825,0.04085724510225293,0.013397172947759078,0.018076854008104392,0.07851084484947438,-0.014194897970136629,0.008880532950311333,-0.03906642568709125,0.006027809950424553,-0.03659140108912286,0.013008074278392364,-0.07506511958350046,-0.01541443403205277
imports,2024-12-08_2024-12-14,random,0.1,100,129,0.019936,0.007832041815516564,0.007325,0.046725,0.00315025,0.0030611690883549703,0.000475,0.01405,0.009441250000000002,0.004990223410579932,0.00215,0.027325,0.07201511562620386,0.016052420837620512,0.04476343196021984,0.1274581805945912,-0.02301717437198635,0.01257058676428601,-0.05617619476750809,0.0011051866601016064,-0.06576521074135568,0.015751351399107962,-0.1223395698231585,-0.038249926436390816
