model,view,seed,family,dimension,subset_repeat,sampling_mode,subset_indices_hash,auc,mix_at_10,js_divergence,same_family_rate_at_10
lightgbm,wild_b,17,header,16,7,family_random,9884297ae507178d,0.9480661961111112,0.1108963888888889,0.23867241822378749,0.6712912066266271
lightgbm,wild_b,17,header,16,8,family_random,89513dbdfa1a89e5,0.964989059814815,0.09471527777777777,0.07676691642663179,0.6818169296235236
lightgbm,wild_b,17,header,16,9,family_random,c86924e0dd3afe8e,0.951772770185185,0.1101138888888889,0.16969742686058117,0.6852487761212821
lightgbm,wild_b,17,header,32,0,family_random,99a91dd17e4a7fa8,0.9702277133333332,0.08987638888888888,0.0002602064388885635,0.6835181958267693
lightgbm,wild_b,17,header,32,1,family_random,6ab5febb6e1042ee,0.972667096111111,0.08331583333333333,0.0011256066553773044,0.6988828154145184
lightgbm,wild_b,17,header,32,2,family_random,a26f8b73d214efcc,0.9723589270370371,0.07961722222222223,0.1535853055897848,0.6950683570005962
lightgbm,wild_b,17,header,32,3,family_random,607e0edbfe816685,0.9719930477777777,0.08358222222222222,0.16746532088003385,0.695840721668698
lightgbm,wild_b,17,header,32,4,family_random,f462e33138ab805d,0.962776394814815,0.09472444444444444,0.07672062853386154,0.6848893855674173
lightgbm,wild_b,17,header,32,5,family_random,37b300075242c92f,0.9632037475925926,0.09154527777777777,0.0778643724647119,0.6743168035457402
lightgbm,wild_b,17,header,32,6,family_random,346aa2b94e34ed9f,0.9676683238888888,0.09484583333333334,0.0037767453427865424,0.6987716627465154
lightgbm,wild_b,17,header,32,7,family_random,57f3b1c336b5d494,0.9722764922222223,0.08097666666666667,0.16256634403457804,0.7012608584367523
lightgbm,wild_b,17,header,32,8,family_random,855ada07b23b025f,0.9639176044444445,0.0906763888888889,0.1518760136175227,0.6909184138750182
lightgbm,wild_b,17,header,32,9,family_random,d4f86b35fb7c85ea,0.9667813651851852,0.08826666666666666,0.05439556512245156,0.6801753462599801
lightgbm,wild_b,17,header,64,0,family_random,3a136e300e2867da,0.980148281111111,0.07172666666666667,0.08072479834060108,0.7063200158414141
lightgbm,wild_b,17,header,64,1,family_random,5faf00d63e90b3a6,0.9810584596296296,0.07163638888888889,0.0030448365709121483,0.7037829491522505
lightgbm,wild_b,17,header,64,2,family_random,9d08c8b5dec56b47,0.9817933859259259,0.069535,0.0815502925315542,0.7078081935507603
lightgbm,wild_b,17,header,64,3,family_random,48b4e7cfe5ce4f2c,0.9785161044444445,0.07671916666666667,0.08097957290913203,0.7052360784828872
lightgbm,wild_b,17,header,64,4,family_random,98973f95cb5d5691,0.980909318888889,0.06981083333333332,0.08148996743821457,0.7064347887992978
lightgbm,wild_b,17,header,64,5,family_random,f3cbbfec54c84579,0.9817932953703702,0.06961833333333334,0.006177839838185123,0.706784036162086
lightgbm,wild_b,17,header,64,6,family_random,6c4e4bc3dae781a2,0.9799300170370372,0.07061083333333333,0.21952062066820346,0.7064818319199856
lightgbm,wild_b,17,header,64,7,family_random,d6a31869fc9fa0e9,0.9815844888888888,0.06980472222222221,0.08092704105640587,0.7076578047249812
lightgbm,wild_b,17,header,64,8,family_random,283133f3dd4cfeed,0.9788216018518519,0.06995527777777778,0.21538048164134152,0.7041247439689617
lightgbm,wild_b,17,header,64,9,family_random,43b5c8b3213204bb,0.9807653005555554,0.07181388888888889,0.08151529053012262,0.7056154910564773
lightgbm,wild_b,17,section,16,0,family_random,8114c1d290fb7d6b,0.8381928464814813,0.22870694444444448,0.18456829012702378,0.4607355080416123
