seed,mix_k,test_week,n_test_samples,n_benign,n_malware,header_acc,header_f1,header_auc,header_positive_rate,header_mix_at_k,header_silhouette,header_js_divergence,header_auc_rank,header_acc_rank,header_mix_at_k_rank,header_silhouette_rank,header_js_divergence_rank,section_acc,section_f1,section_auc,section_positive_rate,section_mix_at_k,section_silhouette,section_js_divergence,section_auc_rank,section_acc_rank,section_mix_at_k_rank,section_silhouette_rank,section_js_divergence_rank,imports_acc,imports_f1,imports_auc,imports_positive_rate,imports_mix_at_k,imports_silhouette,imports_js_divergence,imports_auc_rank,imports_acc_rank,imports_mix_at_k_rank,imports_silhouette_rank,imports_js_divergence_rank,strings_acc,strings_f1,strings_auc,strings_positive_rate,strings_mix_at_k,strings_silhouette,strings_js_divergence,strings_auc_rank,strings_acc_rank,strings_mix_at_k_rank,strings_silhouette_rank,strings_js_divergence_rank,all_acc,all_f1,all_auc,all_positive_rate,all_mix_at_k,all_silhouette,all_js_divergence,all_auc_rank,all_acc_rank,all_mix_at_k_rank,all_silhouette_rank,all_js_divergence_rank
13,15,2024-10-06_2024-10-12,58250,30000,28250,0.9369957081545064,0.9329876200562393,0.9852986784660768,0.45521030042918453,0.0826552217453505,0.1405712255408056,0.09380126861130919,3,3,2,1,2,0.9528583690987125,0.950316627465171,0.9913879929203541,0.46386266094420603,0.0820829756795422,0.08635738686657006,0.07887669337639736,2,2,1,2,3,0.8392103004291845,0.8072918809925518,0.9118618265486724,0.34939055793991414,0.21120228898426324,0.027939456866629873,0.03278002473263599,5,5,5,5,4,0.9161888412017167,0.9095356335470481,0.9797514926253688,0.4414763948497854,0.10443032904148784,0.06684128990319249,0.00027668867600403994,4,4,4,3,5,0.9549871244635193,0.9524500380834935,0.992661963421829,0.46166523605150217,0.08305808297567954,0.048440333711014756,0.09395719063401373,1,1,3,4,1
13,20,2024-10-06_2024-10-12,58250,30000,28250,0.9369957081545064,0.9329876200562393,0.9852986784660768,0.45521030042918453,0.08951244635193133,0.1405712255408056,0.09380126861130919,3,3,2,1,2,0.9528583690987125,0.950316627465171,0.9913879929203541,0.46386266094420603,0.08933218884120171,0.08635738686657006,0.07887669337639736,2,2,1,2,3,0.8392103004291845,0.8072918809925518,0.9118618265486724,0.34939055793991414,0.22656223175965665,0.027939456866629873,0.03278002473263599,5,5,5,5,4,0.9161888412017167,0.9095356335470481,0.9797514926253688,0.4414763948497854,0.11307982832618026,0.06684128990319249,0.00027668867600403994,4,4,4,3,5,0.9549871244635193,0.9524500380834935,0.992661963421829,0.46166523605150217,0.08977167381974249,0.048440333711014756,0.09395719063401373,1,1,3,4,1
13,5,2024-10-13_2024-10-19,58042,30000,28042,0.9425932945108715,0.9397642635042303,0.9858834034662292,0.46990110609558594,0.05111471003755901,0.14750456921058094,0.1007729307809958,3,3,2,1,3,0.9532062988870128,0.9509002820160533,0.99126087297625,0.46990110609558594,0.051411047172736986,0.09027126243418819,0.1088978397483904,2,2,3,2,1,0.8822232176699631,0.8663381823869858,0.9389764757625467,0.3980221219117191,0.13545708280210883,0.04407658558889076,0.05025910395772937,5,5,5,5,4,0.9203335515661073,0.9151123512997503,0.9792158381475405,0.45535991178801555,0.06725474656283381,0.05745158805674646,0.0004895868876952098,4,4,4,3,5,0.9542055752730781,0.95173766205469,0.9925618453272471,0.4657317115192447,0.050914854760345955,0.04825292282425443,0.10107829624622962,1,1,1,4,2
13,10,2024-10-13_2024-10-19,58042,30000,28042,0.9425932945108715,0.9397642635042303,0.9858834034662292,0.46990110609558594,0.06844698666482892,0.14750456921058094,0.1007729307809958,3,3,2,1,3,0.9532062988870128,0.9509002820160533,0.99126087297625,0.46990110609558594,0.06869163709038283,0.09027126243418819,0.1088978397483904,2,2,3,2,1,0.8822232176699631,0.8663381823869858,0.9389764757625467,0.3980221219117191,0.17648599290169187,0.04407658558889076,0.05025910395772937,5,5,5,5,4,0.9203335515661073,0.9151123512997503,0.9792158381475405,0.45535991178801555,0.08901485131456531,0.05745158805674646,0.0004895868876952098,4,4,4,3,5,0.9542055752730781,0.95173766205469,0.9925618453272471,0.4657317115192447,0.066930843182523,0.04825292282425443,0.10107829624622962,1,1,1,4,2
13,15,2024-10-13_2024-10-19,58042,30000,28042,0.9425932945108715,0.9397642635042303,0.9858834034662292,0.46990110609558594,0.07757141380379726,0.14750456921058094,0.1007729307809958,3,3,3,1,3,0.9532062988870128,0.9509002820160533,0.99126087297625,0.46990110609558594,0.0775392531844756,0.09027126243418819,0.1088978397483904,2,2,2,2,1,0.8822232176699631,0.8663381823869858,0.9389764757625467,0.3980221219117191,0.1788831076347013,0.04407658558889076,0.05025910395772937,5,5,5,5,4,0.9203335515661073,0.9151123512997503,0.9792158381475405,0.45535991178801555,0.10037559008993488,0.05745158805674646,0.0004895868876952098,4,4,4,3,5,0.9542055752730781,0.95173766205469,0.9925618453272471,0.4657317115192447,0.07634931026957491,0.04825292282425443,0.10107829624622962,1,1,1,4,2
13,20,2024-10-13_2024-10-19,58042,30000,28042,0.9425932945108715,0.9397642635042303,0.9858834034662292,0.46990110609558594,0.08450604734502602,0.14750456921058094,0.1007729307809958,3,3,2,1,3,0.9532062988870128,0.9509002820160533,0.99126087297625,0.46990110609558594,0.0852003721443093,0.09027126243418819,0.1088978397483904,2,2,3,2,1,0.8822232176699631,0.8663381823869858,0.9389764757625467,0.3980221219117191,0.18738499707108647,0.04407658558889076,0.05025910395772937,5,5,5,5,4,0.9203335515661073,0.9151123512997503,0.9792158381475405,0.45535991178801555,0.10883153578443196,0.05745158805674646,0.0004895868876952098,4,4,4,3,5,0.9542055752730781,0.95173766205469,0.9925618453272471,0.4657317115192447,0.08416663795182798,0.04825292282425443,0.10107829624622962,1,1,1,4,2
13,5,2024-10-20_2024-10-26,58004,30000,28004,0.9435900972346735,0.9404180930876247,0.9871747964576487,0.4639680022067444,0.05105165161023378,0.1314890088923078,0.09078800455200697,3,3,3,1,3,0.9526929177298117,0.9502682325648832,0.9912329238680188,0.4684504516929867,0.047465692021239916,0.08273605664638775,0.20103319123678642,2,2,2,2,1,0.8677332597751879,0.8470250438666453,0.9303042660572298,0.38183573546651955,0.14821391628163574,0.03087992595999876,0.04182168233872703,5,5,5,5,4,0.9241086821598511,0.9192737942417019,0.980202547255154,0.4573132887387077,0.06362319840011034,0.059391874680057015,0.0002520098782431169,4,4,4,3,5,0.9536238880077236,0.9511246774955485,0.9930482121601676,0.4660713054272119,0.0456658161506103,0.04091671838123699,0.09119548776543096,1,1,1,4,2
13,10,2024-10-20_2024-10-26,58004,30000,28004,0.9435900972346735,0.9404180930876247,0.9871747964576487,0.4639680022067444,0.06575753396317495,0.1314890088923078,0.09078800455200697,3,3,3,1,3,0.9526929177298117,0.9502682325648832,0.9912329238680188,0.4684504516929867,0.06445417557409834,0.08273605664638775,0.20103319123678642,2,2,2,2,1,0.8677332597751879,0.8470250438666453,0.9303042660572298,0.38183573546651955,0.15278429073856975,0.03087992595999876,0.04182168233872703,5,5,5,5,4,0.9241086821598511,0.9192737942417019,0.980202547255154,0.4573132887387077,0.08373560444107303,0.059391874680057015,0.0002520098782431169,4,4,4,3,5,0.9536238880077236,0.9511246774955485,0.9930482121601676,0.4660713054272119,0.06101303358389076,0.04091671838123699,0.09119548776543096,1,1,1,4,2
13,15,2024-10-20_2024-10-26,58004,30000,28004,0.9435900972346735,0.9404180930876247,0.9871747964576487,0.4639680022067444,0.07362710617658552,0.1314890088923078,0.09078800455200697,3,3,2,1,3,0.9526929177298117,0.9502682325648832,0.9912329238680188,0.4684504516929867,0.07459255683516079,0.08273605664638775,0.20103319123678642,2,2,3,2,1,0.8677332597751879,0.8470250438666453,0.9303042660572298,0.38183573546651955,0.15976024641978714,0.03087992595999876,0.04182168233872703,5,5,5,5,4,0.9241086821598511,0.9192737942417019,0.980202547255154,0.4573132887387077,0.09490839712203757,0.059391874680057015,0.0002520098782431169,4,4,4,3,5,0.9536238880077236,0.9511246774955485,0.9930482121601676,0.4660713054272119,0.07108475277567064,0.04091671838123699,0.09119548776543096,1,1,1,4,2
13,20,2024-10-20_2024-10-26,58004,30000,28004,0.9435900972346735,0.9404180930876247,0.9871747964576487,0.4639680022067444,0.08064616233363216,0.1314890088923078,0.09078800455200697,3,3,2,1,3,0.9526929177298117,0.9502682325648832,0.9912329238680188,0.4684504516929867,0.08243397007102958,0.08273605664638775,0.20103319123678642,2,2,3,2,1,0.8677332597751879,0.8470250438666453,0.9303042660572298,0.38183573546651955,0.17107785669953796,0.03087992595999876,0.04182168233872703,5,5,5,5,4,0.9241086821598511,0.9192737942417019,0.980202547255154,0.4573132887387077,0.10290152403282532,0.059391874680057015,0.0002520098782431169,4,4,4,3,5,0.9536238880077236,0.9511246774955485,0.9930482121601676,0.4660713054272119,0.07878077373974209,0.04091671838123699,0.09119548776543096,1,1,1,4,2
13,5,2024-10-27_2024-11-02,57158,30000,27158,0.9212358724937891,0.9137118104803159,0.9792539828656995,0.4376640190349557,0.060149060498967774,0.09345917103907428,0.06929193165295451,3,3,3,1,3,0.9397809580461178,0.9348031973330303,0.9865426123671355,0.4485111445466951,0.05948423667728052,0.06631821261327628,0.11471563774755836,2,2,2,2,1,0.8401273662479443,0.8046851622280169,0.9182718192306749,0.34339899926519474,0.1768956226599951,0.013194434960076667,0.032531632870261354,5,5,5,5,4,0.9057699709576962,0.8969107682884814,0.9715169845594914,0.4389236852234158,0.07180097274222332,0.0366789758892122,0.0004105192629676592,4,4,4,3,5,0.9431400678820112,0.9382903581057989,0.9896843066499742,0.4462717379894328,0.055103397599636096,0.021157665805974824,0.07032556126651925,1,1,1,4,2
