seed,scope,feature_group,metric,mean,std,min,max
2024,metric,strings,js_divergence,0.0004770285051705401,0.0001820670767818735,0.0002520098782431169,0.00094427608477679
2024,rank,strings,auc_rank,4.0,0.0,4.0,4.0
2024,rank,strings,acc_rank,4.0,0.0,4.0,4.0
2024,rank,strings,mix_at_k_rank,4.0,0.0,4.0,4.0
2024,rank,strings,silhouette_rank,3.0833333333333335,0.2763853991962833,3.0,4.0
2024,rank,strings,js_divergence_rank,5.0,0.0,5.0,5.0
2024,metric,all,acc,0.9475240349229329,0.007668515142449683,0.9332470802153997,0.9596875959210123
2024,metric,all,f1,0.9437578156118928,0.008985777115981199,0.9265571500019236,0.9579269594931302
2024,metric,all,auc,0.9909318055780284,0.0023887919521285257,0.9864807995869291,0.994562069687871
2024,metric,all,positive_rate,0.4557065109833654,0.010237907657479587,0.4334219176166165,0.4697315916919614
2024,metric,all,mix_at_k,0.071104986051373,0.014155356433662818,0.043518297465980016,0.09405507540501767
2024,metric,all,silhouette,0.03809574927657011,0.019620245356216343,0.016945572269259607,0.08541755610046028
2024,metric,all,js_divergence,0.08161310109536664,0.012899350029196226,0.06066059735500155,0.10107829624622962
2024,rank,all,auc_rank,1.0,0.0,1.0,1.0
2024,rank,all,acc_rank,1.1666666666666667,0.3726779962499649,1.0,2.0
2024,rank,all,mix_at_k_rank,1.25,0.5204164998665332,1.0,3.0
2024,rank,all,silhouette_rank,4.083333333333333,0.4930066485916347,3.0,5.0
2024,rank,all,js_divergence_rank,1.8333333333333333,0.372677996249965,1.0,2.0
