seed,feature_group,perturbation_type,strength,high_flip_rate,mid_flip_rate,low_flip_rate,high_delta_auc,mid_delta_auc,low_delta_auc,high_auc_drop,mid_auc_drop,low_auc_drop,delta_flip_density,flip_density_ratio,delta_auc_density,auc_drop_density,density_definition
123,imports,important,0.1,0.1016016080093203,0.2748587944901635,0.29007258272847725,0.04340540045782637,0.1805250932790723,0.11950345272023244,0.04340540045782637,0.1805250932790723,0.11950345272023244,0.18847097471915694,2.854999919901541,0.07609805226240607,0.07609805226240607,class_conditional
123,imports,random,0.01,0.0009585963205264439,0.0049786290184070155,0.01014699877501021,0.0013750960996973816,0.0008773347940286668,0.0007675308953184079,0.0013750960996973816,0.0008773347940286668,0.0007675308953184079,0.009188402454483765,10.585267810581268,-0.0006075652043789736,-0.0006075652043789736,class_conditional
123,imports,random,0.05,0.005079440269367167,0.02045823702896737,0.033428471429404756,-0.0017489160302892992,0.007449098211924671,0.004058612155075181,-0.0017489160302892992,0.007449098211924671,0.004058612155075181,0.02834903116003759,6.581132891945497,0.00580752818536448,0.00580752818536448,class_conditional
123,imports,random,0.1,0.00585335876787566,0.03188128431993169,0.052306647444604636,-0.002938289783817155,0.010448595231771695,0.005829213033949421,-0.002938289783817155,0.010448595231771695,0.005829213033949421,0.046453288676728974,8.936176564415188,0.008767502817766577,0.008767502817766577,class_conditional
2024,header,important,0.01,0.0004331312054374625,0.05218322684971014,0.07730768910259081,1.94845921597242e-06,0.018127879283273418,0.023507105159358277,1.94845921597242e-06,0.018127879283273418,0.023507105159358277,0.07687455789715335,178.48561390193544,0.023505156700142305,0.023505156700142305,class_conditional
2024,header,important,0.05,0.016400679682814688,0.17246596066565809,0.22446479612669895,0.001060823925447263,0.0767556392204134,0.06406418018033022,0.001060823925447263,0.0767556392204134,0.06406418018033022,0.20806411644388426,13.686310596133554,0.06300335625488296,0.06300335625488296,class_conditional
2024,header,important,0.1,0.04703638302125675,0.21392163972276748,0.23259806168281932,0.006106709154788947,0.09161860810060873,0.09120936317728034,0.006106709154788947,0.09161860810060873,0.09120936317728034,0.1855616786615626,4.945066919318675,0.0851026540224914,0.0851026540224914,class_conditional
2024,header,random,0.01,0.0009882887985606717,0.014082719645915906,0.017901100824159803,0.00015952323664580325,0.0020645249434027733,0.003123424831808269,0.00015952323664580325,0.0020645249434027733,0.003123424831808269,0.01691281202559913,18.113228491743186,0.002963901595162466,0.002963901595162466,class_conditional
2024,header,random,0.05,0.008837126007862997,0.052799623243853754,0.06282697644186298,0.0003590810105013276,0.004699461908422536,0.00718965277662027,0.0003590810105013276,0.004699461908422536,0.00718965277662027,0.05398985043399999,7.109435396299828,0.006830571766118942,0.006830571766118942,class_conditional
2024,header,random,0.1,0.029100169920703668,0.11460242640960563,0.12279106007449936,0.0009829288497402665,0.011020214051873834,0.01898696417559694,0.0009829288497402665,0.011020214051873834,0.01898696417559694,0.0936908901537957,4.219599418460377,0.018004035325856673,0.018004035325856673,class_conditional
2024,imports,important,0.01,0.09575962297441612,0.14549950175053422,0.1656267961714995,0.01503862461232841,0.036872055097507794,0.042732954056623584,0.01503862461232841,0.036872055097507794,0.042732954056623584,0.06986717319708338,1.729609944430855,0.027694329444295174,0.027694329444295174,class_conditional
2024,imports,important,0.05,0.11547569299345313,0.2133040600670372,0.2350496055711513,0.019274968194972653,0.08294446328403626,0.08854343748147331,0.019274968194972653,0.08294446328403626,0.08854343748147331,0.11957391257769816,2.0354898894997526,0.06926846928650066,0.06926846928650066,class_conditional
2024,imports,important,0.1,0.1222199006361146,0.2929067394235227,0.31141136388247936,0.023666497270560582,0.13117620938416552,0.14512651237757657,0.023666497270560582,0.13117620938416552,0.14512651237757657,0.18919146324636477,2.5479595570090066,0.12146001510701598,0.12146001510701598,class_conditional
2024,imports,random,0.01,0.0011465733389051402,0.004597750150540614,0.008330070722300431,-0.00037026868132695177,0.00016080376440996135,0.000496511698380897,-0.00037026868132695177,0.00016080376440996135,0.000496511698380897,0.007183497383395292,7.265187877344849,0.0008667803797078488,0.0008667803797078488,class_conditional
2024,imports,random,0.05,0.007700410920741049,0.015317041197503956,0.02636592334668921,0.004187831057148322,0.0019222325898388738,0.002910892312438329,0.004187831057148322,0.0019222325898388738,0.002910892312438329,0.01866551242594816,3.423963164832233,-0.001276938744709993,-0.001276938744709993,class_conditional
2024,imports,random,0.1,0.016672180433672284,0.03518920157521436,0.05381017434838022,0.01098431925266009,0.004849822531183467,0.009492204415807231,0.01098431925266009,0.004849822531183467,0.009492204415807231,0.03713799391470794,3.227542705793988,-0.0014921148368528588,-0.0014921148368528588,class_conditional
