seed,feature_group,test_week,perturbation_type,strength,trial_id,n_masked_features,auc,mix_at_k,silhouette,js_divergence,delta_auc,delta_mix_at_k,delta_silhouette,delta_js_divergence
13,header,2024-09-22_2024-09-28,random,0.01,7,1,0.9872029825,0.0720675,0.17812155125463086,0.09400097296796572,-2.924999999986966e-07,5.0000000000050004e-06,8.28849905155915e-05,1.5386055596255943e-08
13,header,2024-09-22_2024-09-28,random,0.01,8,1,0.9872015525,0.0720575,0.17858802057071746,0.09400078612139243,-1.722500000078675e-06,-5.0000000000050004e-06,0.00054935430660219,-1.7146051770056125e-07
13,header,2024-09-22_2024-09-28,random,0.01,9,1,0.9869217125,0.0720825,0.17725846054546104,0.09363165274682608,-0.00028156249999999883,1.9999999999992246e-05,-0.0007802057186542255,-0.00036930483508404444
13,header,2024-09-22_2024-09-28,random,0.01,10,1,0.987082495,0.072145,0.17853951051543968,0.09312389023458313,-0.00012078000000004252,8.249999999999924e-05,0.000500844251324406,-0.0008770673473269958
13,header,2024-09-22_2024-09-28,random,0.01,11,1,0.9862362299999999,0.0720125,0.17907943751923386,0.09400082666288072,-0.0009670450000001107,-5.000000000000837e-05,0.0010407712551185888,-1.309190294090934e-07
13,header,2024-09-22_2024-09-28,random,0.01,12,1,0.986795955,0.07206,0.17862126657212055,0.0940008808874193,-0.0004073200000000998,-2.5000000000025002e-06,0.0005826003080052766,-7.669449082758906e-08
13,header,2024-09-22_2024-09-28,random,0.01,13,1,0.9869217125,0.0720825,0.17725846054546104,0.09363165274682608,-0.00028156249999999883,1.9999999999992246e-05,-0.0007802057186542255,-0.00036930483508404444
13,header,2024-09-22_2024-09-28,random,0.01,14,1,0.986744965,0.072105,0.17893266937845534,0.09400095074287207,-0.0004583100000000728,4.250000000000087e-05,0.0008940031143400695,-6.839038058092939e-09
13,header,2024-09-22_2024-09-28,random,0.01,15,1,0.9870890325,0.071915,0.17956510890925192,0.09400095757799168,-0.000114242500000028,-0.00014749999999999486,0.0015264426451366553,-3.918448898687643e-12
13,header,2024-09-22_2024-09-28,random,0.01,16,1,0.9870884925,0.0722,0.17519505041217948,0.09400095795006069,-0.00011478250000007684,0.00013749999999999873,-0.0028436158519357935,3.6815056558836545e-10
13,header,2024-09-22_2024-09-28,random,0.01,17,1,0.987188585,0.0721575,0.17823055044948946,0.09400095758133523,-1.4690000000094905e-05,9.499999999999786e-05,0.0001918841853741915,-5.749012377265217e-13
13,header,2024-09-22_2024-09-28,random,0.01,18,1,0.98719733,0.0721275,0.1780973743818946,0.0940009575818215,-5.945000000062706e-06,6.499999999999562e-05,5.870811777933249e-05,-8.862355294070312e-14
13,header,2024-09-22_2024-09-28,random,0.01,19,1,0.9870129424999999,0.0720025,0.1785239776701152,0.09400083352730546,-0.00019033250000011215,-6.0000000000004494e-05,0.00048531140599994416,-1.2405460467213025e-07
13,header,2024-09-22_2024-09-28,random,0.01,20,1,0.98719733,0.0721275,0.1780973743818946,0.0940009575818215,-5.945000000062706e-06,6.499999999999562e-05,5.870811777933249e-05,-8.862355294070312e-14
13,header,2024-09-22_2024-09-28,random,0.05,1,4,0.98316021625,0.0724725,0.17738258456406242,0.09395624077942694,-0.004043058749999995,0.0004099999999999937,-0.0006560817000528518,-4.471680248319121e-05
13,header,2024-09-22_2024-09-28,random,0.05,2,4,0.9870706225,0.0720775,0.18058404483584203,0.09400010871293663,-0.00013265250000005224,1.5000000000001124e-05,0.002545378571726764,-8.488689735020039e-07
13,header,2024-09-22_2024-09-28,random,0.05,3,4,0.98641409,0.0719275,0.17741686786303432,0.09400521512730967,-0.0007891850000000256,-0.00013499999999999623,-0.000621798401080953,4.257545399538598e-06
13,header,2024-09-22_2024-09-28,random,0.05,4,4,0.9861498025000001,0.0721875,0.18026796235814244,0.09395164710728532,-0.0010534724999999856,0.0001250000000000001,0.0022292960940271667,-4.931047462480853e-05
13,header,2024-09-22_2024-09-28,random,0.05,5,4,0.98707382625,0.07208,0.180566378116654,0.09326192847267668,-0.00012944875000009404,1.7500000000003624e-05,0.002527711852538722,-0.0007390291092334439
