feature_group,operator,selection_type,selection_mode,selection_value,selection_label,n_weeks,n_selected_features_mean,n_candidate_features,auc_across_weeks_mean,auc_across_weeks_std,auc_across_weeks_min,auc_across_weeks_max,delta_auc_across_weeks_mean,delta_auc_across_weeks_std,delta_auc_across_weeks_min,delta_auc_across_weeks_max,flip_rate_across_weeks_mean,flip_rate_across_weeks_std,flip_rate_across_weeks_min,flip_rate_across_weeks_max,malware_to_benign_rate_across_weeks_mean,malware_to_benign_rate_across_weeks_std,malware_to_benign_rate_across_weeks_min,malware_to_benign_rate_across_weeks_max,mean_abs_probability_shift_across_weeks_mean,mean_abs_probability_shift_across_weeks_std,mean_abs_probability_shift_across_weeks_min,mean_abs_probability_shift_across_weeks_max,mean_signed_probability_shift_across_weeks_mean,mean_signed_probability_shift_across_weeks_std,mean_signed_probability_shift_across_weeks_min,mean_signed_probability_shift_across_weeks_max,mean_margin_shift_across_weeks_mean,mean_margin_shift_across_weeks_std,mean_margin_shift_across_weeks_min,mean_margin_shift_across_weeks_max,boundary_low_10_flip_rate_across_weeks_mean,boundary_low_10_flip_rate_across_weeks_std,boundary_low_10_flip_rate_across_weeks_min,boundary_low_10_flip_rate_across_weeks_max,boundary_low_10_malware_to_benign_rate_across_weeks_mean,boundary_low_10_malware_to_benign_rate_across_weeks_std,boundary_low_10_malware_to_benign_rate_across_weeks_min,boundary_low_10_malware_to_benign_rate_across_weeks_max
header,header_benign_substitution,random,budget,3.0,Top-3,12,3.0,7,0.941562308575,0.014276076353067269,0.916403052525,0.9647440750999999,-0.0066993103833333295,0.0015650625165888462,-0.008537640225000037,-0.003580836399999978,0.031701875,0.006123698967688969,0.022194000000000005,0.04291649999999999,0.023019750000000002,0.0051251716373698145,0.013563,0.032244999999999996,0.03637099363428196,0.005949092345347757,0.026718793989956188,0.04593477010019448,-0.024615284091955514,0.004453587619075341,-0.03468652459218279,-0.01862522537588025,-0.017200870027656717,0.00425379109481329,-0.027994092225037993,-0.011122485491521682,0.15258750000000001,0.014282604002188587,0.13597,0.185785,0.07329458333333333,0.012361301586391387,0.047925,0.090465
header,header_bounded_jitter,random,budget,3.0,Top-3,12,3.0,7,0.9448717934895833,0.013510193508028928,0.9200781549624998,0.965462050725,-0.0033898254687499967,0.0006116278932374442,-0.004862537787500026,-0.0026400884500000056,0.014707875,0.002333548220387785,0.0119555,0.019721,0.011389416666666667,0.0018462998451106356,0.0092955,0.0162525,0.017950472474712955,0.0018378078371996307,0.014200321679370907,0.020463743328814395,-0.012193558419381197,0.001715386090100294,-0.015059194294990991,-0.008864213343192887,-0.007595228855554432,0.0018989396332360162,-0.011106406025222724,-0.004899871060095345,0.06855625,0.01812146196790332,0.044605,0.11373499999999998,0.04072708333333334,0.009785141469411103,0.02376,0.05632499999999999
header,header_benign_substitution,baseline,baseline,0.0,Baseline,12,0.0,7,0.9482616189583334,0.01311239354586918,0.9249406927500001,0.9683249115000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_bounded_jitter,baseline,baseline,0.0,Baseline,12,0.0,7,0.9482616189583334,0.01311239354586918,0.9249406927500001,0.9683249115000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,imports_benign_mass_injection,important,ratio,0.01,1%,12,13.0,1282,0.9443670480416667,0.00732220088952867,0.93317634175,0.960165808,0.03939618443750002,0.00797521942308687,0.026999757750000054,0.05503646774999997,0.14542166666666664,0.022606024209390643,0.11791999999999998,0.19134,0.0136125,0.0025679697720183553,0.007869999999999999,0.017540000000000004,0.10122707556862721,0.013953128456240435,0.07864387669958121,0.12917510914624147,0.07644765707544973,0.012756484378308845,0.06164708267141685,0.10302692472558847,0.036505338967560814,0.005620330242450958,0.028871417164435066,0.04795660455989337,0.4800166666666666,0.03530962648092188,0.4457,0.5570999999999999,0.07133333333333333,0.013898341227962737,0.04030000000000001,0.0991
imports,imports_benign_mass_injection,random,ratio,0.01,1%,12,13.0,1282,0.9025517129979167,0.010473152722615136,0.8868770079875001,0.9192175773625,-0.002419150606250001,0.0038606770215599104,-0.007700767012499981,0.005421227375000085,0.023413166666666665,0.006520422929577157,0.015531000000000001,0.037859500000000004,0.008350041666666667,0.001792535523338535,0.0062705,0.0120305,0.018955973485420764,0.00309493422000799,0.014911470429146666,0.0260136093091108,-0.0016606994928351087,0.0036528843808219013,-0.008685615413174476,0.003189899148260655,0.0006899395047588016,0.0010811138632704112,-0.0008544859144449916,0.0034522535629055158,0.13294166666666665,0.00922697976347383,0.11712499999999998,0.14892499999999997,0.07058916666666666,0.015133769886324493,0.052770000000000004,0.101435
imports,imports_benign_mass_injection,important,ratio,0.05,5%,12,65.0,1282,0.8858532579583333,0.012223599507982229,0.8709726395,0.9114495935000001,-0.019117605645833334,0.006057969339772501,-0.027829775249999987,-0.010729495249999933,0.18957916666666666,0.02553809620231878,0.14798,0.23811,0.08164666666666667,0.012423201636007075,0.056420000000000005,0.09994,0.12749764659525809,0.015454772299866412,0.09427111493317704,0.14561590066175056,-0.026804217982273535,0.013446038281998748,-0.050412470915737174,-0.009182324905483619,-0.0007297269942963823,0.009659639742106072,-0.025363749427693583,0.009049145216809135,0.5110333333333332,0.03086757558057034,0.45899999999999996,0.5542,0.2598083333333333,0.03610194958570643,0.1903,0.3156
imports,imports_benign_mass_injection,random,ratio,0.05,5%,12,65.0,1282,0.8916078944947916,0.011748442426075206,0.8673893052125001,0.9103580851749998,-0.013362969109374997,0.003933128610816122,-0.019005207112500103,-0.005477526287499979,0.06450416666666667,0.008535464353052044,0.04751150000000001,0.07945799999999999,0.029326166666666667,0.005332563956224268,0.019544,0.0393545,0.05102585479695395,0.005457720610655644,0.038170633162972686,0.05701084327861415,-0.013556383616125364,0.005175173545488356,-0.022911079343003123,-0.005274019916378376,0.00355450062669246,0.0022111662442388567,-0.0008265183162207399,0.007109621817647879,0.302915,0.0179386785327125,0.26154999999999995,0.33291,0.1741891666666667,0.024692287833901143,0.12657,0.20611999999999997
imports,imports_benign_mass_injection,important,ratio,0.1,10%,12,129.0,1282,0.8269072355416668,0.017891016748153018,0.8005548149999999,0.859311551,-0.07806362806250002,0.007535282400216072,-0.0886773555,-0.06351733574999999,0.1789666666666667,0.02347638293169447,0.12655,0.21103,0.15104083333333332,0.022415940926913795,0.10220999999999998,0.18505999999999997,0.14755795793178847,0.020357642434136455,0.10646365299077172,0.17397048293304773,-0.1227852042241979,0.019413728093100074,-0.14917241515453555,-0.08618858403300785,-0.04080912043381452,0.011836388176608221,-0.07143228314081806,-0.027945926740658655,0.4466666666666667,0.03042875102413652,0.37479999999999997,0.4812,0.354775,0.0461280667453847,0.25450000000000006,0.41600000000000004
imports,imports_benign_mass_injection,random,ratio,0.1,10%,12,129.0,1282,0.880756471875,0.016311695332781942,0.8485295018250002,0.9035958361499999,-0.024214391729166673,0.0085041229945072,-0.03598824167499998,-0.012104407224999973,0.0893985,0.013705153316058406,0.0663045,0.114106,0.04676908333333334,0.008991393192087768,0.0306915,0.06587900000000001,0.07331180524321639,0.010279174709688888,0.053290459433995185,0.09232399184521393,-0.02621694165076939,0.009701495328738593,-0.039158217721179535,-0.012057445774301769,0.005756756623667847,0.0037024855831274727,-0.0020700208354368053,0.011949288586541127,0.3557316666666667,0.0183428015323602,0.32336999999999994,0.390015,0.21200041666666666,0.027296542627404715,0.15307499999999996,0.24954499999999996
imports,imports_benign_mass_injection,baseline,baseline,0.0,Baseline,12,0.0,1282,0.9049708636041668,0.011665361765089421,0.8845177435,0.9240267265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
