seed,feature_group,mask_type,repeat,strength,density_bin,n_samples,baseline_auc,masked_auc,delta_auc,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,mean_abs_probability_shift,mean_signed_probability_shift
42,strings,random,2,0.01,high_density,10000,0.9979016683176923,0.9978153516408619,8.631667683045574e-05,0.0069,0.0009,0.0,0.008198027750338165,0.007160527382003115
42,strings,random,2,0.01,mid_density,20000,0.9642181703062782,0.963706953485516,0.0005112168207621615,0.01115,0.0025,0.0035,0.011089536894124561,0.00023528692992666326
42,strings,random,2,0.01,low_density,10000,0.9462462977483351,0.9452447086069418,0.0010015891413933664,0.0119,0.0029,0.0039,0.011122512998961111,-0.0023812937900250276
42,strings,random,3,0.01,high_density,10000,0.9979016683176923,0.9976700102234817,0.00023165809421066275,0.0037,0.0002,0.0026,0.005213483223040988,5.419656193317799e-05
42,strings,random,3,0.01,mid_density,20000,0.9642181703062782,0.9629472544946021,0.0012709158116761543,0.0129,0.00185,0.0062,0.01232537178544257,-0.006281069248402929
42,strings,random,3,0.01,low_density,10000,0.9462462977483351,0.9458271065385131,0.00041919120982203406,0.0125,0.0012,0.006,0.012784940451886913,-0.008432091134894732
42,strings,important,0,0.05,high_density,10000,0.9979016683176923,0.5967496338655247,0.4011520344521676,0.6544,0.622,0.0,0.6511792223929409,0.6511792223929409
42,strings,important,0,0.05,mid_density,20000,0.9642181703062782,0.5618231490324779,0.40239502127380034,0.4282,0.37045,0.0,0.4272786555604288,0.4272786555604288
42,strings,important,0,0.05,low_density,10000,0.9462462977483351,0.5210633717244294,0.4251829260239057,0.568,0.4977,0.0,0.5638726859652344,0.5638726859652344
42,strings,random,1,0.05,high_density,10000,0.9979016683176923,0.9977852572150739,0.00011641110261839671,0.0067,0.0007,0.0026,0.010559510932944471,0.00037067707228283735
42,strings,random,1,0.05,mid_density,20000,0.9642181703062782,0.9570213743670516,0.007196795939226619,0.04115,0.0084,0.01895,0.03953875442179056,-0.012182401373866752
42,strings,random,1,0.05,low_density,10000,0.9462462977483351,0.9395263525903037,0.006719945158031426,0.0406,0.0074,0.0185,0.0391115242786624,-0.014263479751878066
42,strings,random,2,0.05,high_density,10000,0.9979016683176923,0.9974198556985219,0.00048181261917046303,0.0122,0.0024,0.0003,0.015312420919435356,0.013648864559004294
42,strings,random,2,0.05,mid_density,20000,0.9642181703062782,0.9550849559255324,0.009133214380745769,0.05125,0.02975,0.0034,0.05350021631758798,0.04020784492008023
42,strings,random,2,0.05,low_density,10000,0.9462462977483351,0.9327916894315815,0.013454608316753602,0.0569,0.0388,0.0027,0.06518656514439768,0.053266029184076795
42,strings,random,3,0.05,high_density,10000,0.9979016683176923,0.9568175601750548,0.04108410814263752,0.1604,0.1282,0.0003,0.372723944992384,0.2973432967690733
42,strings,random,3,0.05,mid_density,20000,0.9642181703062782,0.8779030801616862,0.08631509014459204,0.33745,0.2829,0.00565,0.28864110344568533,0.18410549146006155
42,strings,random,3,0.05,low_density,10000,0.9462462977483351,0.8596030988096097,0.08664319893872541,0.4585,0.3954,0.0012,0.3622117758354092,0.2871936298837805
42,strings,important,0,0.1,high_density,10000,0.9979016683176923,0.9430312304256888,0.05487043789200352,0.6532,0.6208,0.0,0.49698105029081746,0.4798644042990152
42,strings,important,0,0.1,mid_density,20000,0.9642181703062782,0.8573297871084866,0.10688838319779159,0.4283,0.37045,0.0001,0.3661025878818745,0.34127725916225854
42,strings,important,0,0.1,low_density,10000,0.9462462977483351,0.836264134918201,0.10998216283013418,0.5675,0.4979,0.0,0.47758404159813,0.4600791472998149
42,strings,random,1,0.1,high_density,10000,0.9979016683176923,0.9958544928477018,0.0020471754699905587,0.0526,0.0255,0.0,0.04882683149307984,0.04826221509178129
42,strings,random,1,0.1,mid_density,20000,0.9642181703062782,0.94667072579511,0.017547444511168186,0.1075,0.0748,0.0016,0.11168801572041374,0.10432841969456312
42,strings,random,1,0.1,low_density,10000,0.9462462977483351,0.9241788603926562,0.022067437355678954,0.1296,0.0926,0.0031,0.13740011988520195,0.12701691384043776
42,strings,random,2,0.1,high_density,10000,0.9979016683176923,0.9459319579692109,0.05196971034848141,0.1575,0.124,0.0018,0.3711634760838173,0.2665764777559958
42,strings,random,2,0.1,mid_density,20000,0.9642181703062782,0.8604044850858908,0.10381368522038736,0.29825,0.23785,0.0153,0.28986459436458095,0.13298218610517648
42,strings,random,2,0.1,low_density,10000,0.9462462977483351,0.8517521226135497,0.09449417513478542,0.4132,0.349,0.0047,0.34907815227436195,0.23895941994809372
42,strings,random,3,0.1,high_density,10000,0.9979016683176923,0.7000867564521069,0.2978149118655854,0.6424,0.6102,0.0,0.6288742638324318,0.6288455072735367
42,strings,random,3,0.1,mid_density,20000,0.9642181703062782,0.7650373211749582,0.19918084913132006,0.39515,0.342,0.0,0.38732563192879627,0.3870587926981303
42,strings,random,3,0.1,low_density,10000,0.9462462977483351,0.7606496110743151,0.18559668667402007,0.5359,0.4694,0.0002,0.5260185895148612,0.525615781520337
77,all,important,0,0.01,high_density,10000,0.9975783679830571,0.8091038232619404,0.1884745447211167,0.5926,0.5642,0.0,0.5793999031222297,0.5793991693307518
77,all,important,0,0.01,mid_density,20000,0.9894110984365997,0.9282968818913184,0.061114216545281264,0.2567,0.2262,0.00025,0.2513422197357445,0.2506948207208362
77,all,important,0,0.01,low_density,10000,0.9648830383918031,0.9127412761333096,0.05214176225849354,0.2964,0.2561,0.0007,0.2929848237267102,0.29167556657294325
77,all,random,1,0.01,high_density,10000,0.9975783679830571,0.9975970589874505,-1.8691004393445176e-05,0.0018,0.0,0.001,0.0038453539916124724,-0.0037420882527061335
77,all,random,1,0.01,mid_density,20000,0.9894110984365997,0.9896107541858975,-0.00019965574929781127,0.008,0.0,0.0054,0.009040288587089983,-0.0081534951511782
77,all,random,1,0.01,low_density,10000,0.9648830383918031,0.9651550663624956,-0.00027202797069247886,0.0111,0.0001,0.0057,0.012402230988495274,-0.011521004984490619
77,all,random,2,0.01,high_density,10000,0.9975783679830571,0.9975585725102223,1.9795472834815975e-05,0.0006,0.0,0.0004,0.0008022295823983938,-0.000783905343242435
77,all,random,2,0.01,mid_density,20000,0.9894110984365997,0.9893762280296047,3.4870406995013425e-05,0.00285,0.0005,0.0011,0.002426091930176255,-0.00020122129017537723
77,all,random,2,0.01,low_density,10000,0.9648830383918031,0.9649358290097989,-5.2790617995790434e-05,0.0041,0.0014,0.001,0.00468118692723753,0.0006444597523204826
77,all,random,3,0.01,high_density,10000,0.9975783679830571,0.9975386071191656,3.9760863891458165e-05,0.0138,0.0,0.0099,0.021139054034387508,-0.02113594958094675
77,all,random,3,0.01,mid_density,20000,0.9894110984365997,0.9890537934646022,0.00035730497199748523,0.04625,0.0,0.0379,0.0469208935019835,-0.0469114712324894
77,all,random,3,0.01,low_density,10000,0.9648830383918031,0.9638354094459434,0.0010476289458597465,0.0576,0.0,0.0401,0.05846958651426053,-0.058454812910179024
77,all,important,0,0.05,high_density,10000,0.9975783679830571,0.7025601281115423,0.29501823987151476,0.6244,0.5954,0.0,0.6161525567536783,0.6161516165500116
77,all,important,0,0.05,mid_density,20000,0.9894110984365997,0.8951627196234705,0.0942483788131292,0.29105,0.25665,0.00035,0.2867571891240816,0.28599637420239266
77,all,important,0,0.05,low_density,10000,0.9648830383918031,0.8921952631186858,0.07268777527311732,0.3605,0.3152,0.0008,0.3543690458048379,0.3508992511713303
77,all,random,1,0.05,high_density,10000,0.9975783679830571,0.9952898668928617,0.002288501090195405,0.031,0.0148,0.0,0.03206829869758053,0.027846911722530558
77,all,random,1,0.05,mid_density,20000,0.9894110984365997,0.9859573828791078,0.0034537155574918543,0.041,0.02275,0.00055,0.04374163568172153,0.040767750043798734
77,all,random,1,0.05,low_density,10000,0.9648830383918031,0.9585066176686379,0.006376420723165244,0.0501,0.0327,0.0012,0.059123535954517525,0.054043314787145524
77,all,random,2,0.05,high_density,10000,0.9975783679830571,0.9968135660669234,0.0007648019161337061,0.0067,0.0014,0.0005,0.009128311238473668,0.007429585629900248
77,all,random,2,0.05,mid_density,20000,0.9894110984365997,0.987439662230826,0.001971436205773669,0.01875,0.00855,0.0019,0.018657485275961887,0.012750314714580806
77,all,random,2,0.05,low_density,10000,0.9648830383918031,0.9629919751314512,0.0018910632603519328,0.0204,0.0092,0.0033,0.0220533159280823,0.01157509572565528
77,all,random,3,0.05,high_density,10000,0.9975783679830571,0.9972207326058116,0.0003576353772455354,0.0103,0.0005,0.0069,0.013063592395188004,-0.011064878892204207
77,all,random,3,0.05,mid_density,20000,0.9894110984365997,0.9892003790191646,0.00021071941743511236,0.0333,0.00025,0.0255,0.03525926615391183,-0.03076811608219878
77,all,random,3,0.05,low_density,10000,0.9648830383918031,0.963129356636918,0.0017536817548851058,0.0355,0.0008,0.0215,0.03873007125306719,-0.03287642031018674
77,all,important,0,0.1,high_density,10000,0.9975783679830571,0.6858237992219105,0.3117545687611466,0.6182,0.5897,0.0,0.6065281683199533,0.6027734918468125
77,all,important,0,0.1,mid_density,20000,0.9894110984365997,0.887082244583256,0.10232885385334367,0.24585,0.21375,0.0052,0.24053012618764552,0.22788079013112775
77,all,important,0,0.1,low_density,10000,0.9648830383918031,0.8888922244802947,0.07599081391150841,0.2505,0.2067,0.0098,0.25097321547348445,0.2273129093884204
77,all,random,1,0.1,high_density,10000,0.9975783679830571,0.9956974157477488,0.0018809522353082642,0.0248,0.0015,0.0202,0.038367995508576426,-0.03267612019950272
77,all,random,1,0.1,mid_density,20000,0.9894110984365997,0.9856321958108295,0.0037789026257701863,0.0491,0.00175,0.0384,0.05071849266258021,-0.04007554988729255
77,all,random,1,0.1,low_density,10000,0.9648830383918031,0.9536064891825251,0.011276549209278008,0.0556,0.002,0.0376,0.06068751956758706,-0.04840908378476318
77,all,random,2,0.1,high_density,10000,0.9975783679830571,0.9901201474754229,0.007458220507634228,0.1513,0.0,0.145,0.14031954555479723,-0.14031954555479723
77,all,random,2,0.1,mid_density,20000,0.9894110984365997,0.9766738170942795,0.012737281342320217,0.24915,0.0,0.23625,0.24186405800524827,-0.24186292936119722
77,all,random,2,0.1,low_density,10000,0.9648830383918031,0.9488461082287549,0.01603693016304819,0.1937,0.0,0.1683,0.19308287790415285,-0.19305943793944536
77,all,random,3,0.1,high_density,10000,0.9975783679830571,0.9951035728024817,0.002474795180575362,0.0376,0.0227,0.0,0.03785506868609304,0.03760825239666815
77,all,random,3,0.1,mid_density,20000,0.9894110984365997,0.9823921936217042,0.007018904814895532,0.06635,0.04605,5e-05,0.06944270059695525,0.06904467255271558
77,all,random,3,0.1,low_density,10000,0.9648830383918031,0.9566697125464024,0.008213325845400687,0.0842,0.0597,0.0004,0.09189557074792362,0.09031204268968665
77,header,important,0,0.01,high_density,10000,0.9994476612792047,0.9920980097598182,0.007349651519386491,0.0617,0.0524,0.0011,0.06789053606446856,0.06709954063053324
77,header,important,0,0.01,mid_density,20000,0.9658294438873282,0.9162194004211964,0.04961004346613174,0.31295,0.2477,0.0005,0.2886751235310151,0.2877899203213677
77,header,important,0,0.01,low_density,10000,0.9517260086119619,0.8943681929992029,0.05735781561275899,0.2781,0.2002,0.0014,0.26845136197755,0.26416695503805254
77,header,random,1,0.01,high_density,10000,0.9994476612792047,0.9994476612792048,-1.1102230246251565e-16,0.0,0.0,0.0,0.00015010158149198106,-0.00014113916484966466
77,header,random,1,0.01,mid_density,20000,0.9658294438873282,0.9650000732683981,0.0008293706189300698,0.0078,0.0006,0.00505,0.0049559966711987145,-0.003681194182943058
77,header,random,1,0.01,low_density,10000,0.9517260086119619,0.9488172347703954,0.0029087738415665143,0.008,0.0046,0.001,0.008152262680029205,0.0023882178971799633
77,header,random,2,0.01,high_density,10000,0.9994476612792047,0.9994476612792048,-1.1102230246251565e-16,0.0,0.0,0.0,0.00015010158149198106,-0.00014113916484966466
77,header,random,2,0.01,mid_density,20000,0.9658294438873282,0.9650000732683981,0.0008293706189300698,0.0078,0.0006,0.00505,0.0049559966711987145,-0.003681194182943058
77,header,random,2,0.01,low_density,10000,0.9517260086119619,0.9488172347703954,0.0029087738415665143,0.008,0.0046,0.001,0.008152262680029205,0.0023882178971799633
77,header,random,3,0.01,high_density,10000,0.9994476612792047,0.9994476612792048,-1.1102230246251565e-16,0.0,0.0,0.0,0.00015010158149198106,-0.00014113916484966466
77,header,random,3,0.01,mid_density,20000,0.9658294438873282,0.9650000732683981,0.0008293706189300698,0.0078,0.0006,0.00505,0.0049559966711987145,-0.003681194182943058
77,header,random,3,0.01,low_density,10000,0.9517260086119619,0.9488172347703954,0.0029087738415665143,0.008,0.0046,0.001,0.008152262680029205,0.0023882178971799633
77,header,important,0,0.05,high_density,10000,0.9994476612792047,0.9804233639779113,0.019024297301293402,0.3602,0.0,0.3571,0.31402351597232375,-0.3140223614820709
77,header,important,0,0.05,mid_density,20000,0.9658294438873282,0.8430481699627768,0.1227812739245514,0.2312,0.00015,0.2031,0.24478719036435165,-0.2439858822682205
77,header,important,0,0.05,low_density,10000,0.9517260086119619,0.7868144226356121,0.1649115859763498,0.3932,0.0036,0.3528,0.3906101353457,-0.37919226622633534
77,header,random,1,0.05,high_density,10000,0.9994476612792047,0.9461115594159796,0.05333610186322513,0.6798,0.0,0.6767,0.6074444269310226,-0.6028324713734199
77,header,random,1,0.05,mid_density,20000,0.9658294438873282,0.8333700947153025,0.13245934917202562,0.2658,0.0,0.23765,0.2594605343006042,-0.25313556721182523
77,header,random,1,0.05,low_density,10000,0.9517260086119619,0.8133576072515312,0.13836840136043072,0.4636,0.0015,0.4247,0.4313064294135793,-0.4245924189105497
77,header,random,2,0.05,high_density,10000,0.9994476612792047,0.9966351457099758,0.0028125155692289017,0.0588,0.0507,0.0,0.05533603346225197,0.05341606001731332
77,header,random,2,0.05,mid_density,20000,0.9658294438873282,0.919405762877474,0.04642368100985417,0.2804,0.21655,0.0003,0.2479233801196425,0.24516351897590802
77,header,random,2,0.05,low_density,10000,0.9517260086119619,0.8779789916989728,0.07374701691298913,0.2325,0.1627,0.0073,0.2171398350390696,0.19807353816398585
77,header,random,3,0.05,high_density,10000,0.9994476612792047,0.9963654291384737,0.0030822321407310005,0.0287,0.0027,0.024,0.03720695581776455,-0.024653594091466426
77,header,random,3,0.05,mid_density,20000,0.9658294438873282,0.9494285092590519,0.016400934628276298,0.0819,0.01275,0.0425,0.0831360058343547,-0.037236977412541276
77,header,random,3,0.05,low_density,10000,0.9517260086119619,0.9342249224013087,0.01750108621065316,0.0857,0.0221,0.0374,0.08641113858750207,-0.021574864768377444
77,header,important,0,0.1,high_density,10000,0.9994476612792047,0.977601719463152,0.021845941816052705,0.0475,0.027,0.0154,0.06520165006594303,0.019046478545071122
77,header,important,0,0.1,mid_density,20000,0.9658294438873282,0.8373948024780755,0.12843464140925265,0.2608,0.18955,0.02055,0.2837426804378893,0.22822868409805533
77,header,important,0,0.1,low_density,10000,0.9517260086119619,0.8000150501424838,0.15171095846947813,0.287,0.1834,0.0409,0.2710681423049482,0.17723873107839827
77,header,random,1,0.1,high_density,10000,0.9994476612792047,0.982524221968735,0.01692343931046969,0.1063,0.0193,0.0793,0.18479497404138798,-0.14503453565367255
77,header,random,1,0.1,mid_density,20000,0.9658294438873282,0.9040718317846053,0.0617576121027229,0.1244,0.02435,0.07685,0.1419730658832712,-0.03249119847603653
77,header,random,1,0.1,low_density,10000,0.9517260086119619,0.8311774993281628,0.12054850928379912,0.24,0.0425,0.1589,0.2381066012071006,-0.11003508039652406
77,header,random,2,0.1,high_density,10000,0.9994476612792047,0.9862582358095169,0.013189425469687821,0.0597,0.0507,0.0007,0.0620421694505784,0.05301780054455728
77,header,random,2,0.1,mid_density,20000,0.9658294438873282,0.9105078661228769,0.055321577764451235,0.28875,0.22235,0.00155,0.2643634122981753,0.2528055844212837
77,header,random,2,0.1,low_density,10000,0.9517260086119619,0.8797800223040474,0.07194598630791449,0.2533,0.1752,0.0069,0.2307488377886757,0.21073035527362555
77,header,random,3,0.1,high_density,10000,0.9994476612792047,0.9227298288320211,0.07671783244718355,0.0615,0.0525,0.0007,0.2190103065978301,0.032837730915428416
77,header,random,3,0.1,mid_density,20000,0.9658294438873282,0.9024387261915723,0.06339071769575588,0.41635,0.34285,0.0014,0.37715610977568104,0.3403739485920258
77,header,random,3,0.1,low_density,10000,0.9517260086119619,0.8713447306430421,0.0803812779689198,0.3244,0.2423,0.0041,0.2790368993885079,0.21820757511481137
77,section,important,0,0.01,high_density,10000,0.9975954043835212,0.9102393645241564,0.0873560398593648,0.0939,0.0048,0.0875,0.15540701112575114,-0.04991855919333723
77,section,important,0,0.01,mid_density,20000,0.965536113764769,0.8527257105504871,0.11281040321428193,0.17585,0.00475,0.14625,0.20039912011677533,-0.11390115294446915
77,section,important,0,0.01,low_density,10000,0.9522069487681375,0.8815143273805308,0.07069262138760668,0.2476,0.0085,0.2046,0.24205450129921782,-0.1883045415959712
77,section,random,1,0.01,high_density,10000,0.9975954043835212,0.9975954043835212,0.0,0.0,0.0,0.0,1.807212829589844e-08,-1.6546249389648438e-08
77,section,random,1,0.01,mid_density,20000,0.965536113764769,0.9655456848282538,-9.571063484759001e-06,0.0008,0.0,0.00035,0.000594928027805245,-0.0005030982895833576
77,section,random,1,0.01,low_density,10000,0.9522069487681375,0.9520587520432068,0.0001481967249307159,0.0017,0.0001,0.0011,0.0019118701285759962,-0.001103432875114274
77,section,random,2,0.01,high_density,10000,0.9975954043835212,0.9975800035240077,1.5400859513570175e-05,0.0,0.0,0.0,0.001867559548972349,0.0018424496022445966
77,section,random,2,0.01,mid_density,20000,0.965536113764769,0.9649936614711777,0.000542452293591289,0.0018,0.00055,0.00015,0.0013958118343140753,0.0012193034523512991
77,section,random,2,0.01,low_density,10000,0.9522069487681375,0.9519083902994977,0.00029855846863979796,0.0021,0.0012,0.0004,0.0022994956943463278,0.0008076710836708884
77,section,random,3,0.01,high_density,10000,0.9975954043835212,0.9976055503565866,-1.0145973065367464e-05,0.0,0.0,0.0,0.0018656445593907278,0.00035982503234559997
77,section,random,3,0.01,mid_density,20000,0.965536113764769,0.9649936001182067,0.0005425136465623259,0.00615,0.00085,0.003,0.004003347835373799,-0.00048441476411104875
77,section,random,3,0.01,low_density,10000,0.9522069487681375,0.9519244495047198,0.0002824992634177237,0.003,0.0004,0.0008,0.00444659848070577,0.0008655171669655845
77,section,important,0,0.05,high_density,10000,0.9975954043835212,0.8883267709907147,0.10926863339280657,0.081,0.0193,0.0569,0.23872310802538346,0.030730970544208945
77,section,important,0,0.05,mid_density,20000,0.965536113764769,0.7961494261835564,0.16938668758121256,0.2093,0.054,0.1113,0.25565783018176735,-0.006515289648765933
77,section,important,0,0.05,low_density,10000,0.9522069487681375,0.8550749039397821,0.09713204482835536,0.2216,0.0348,0.1467,0.240114178847187,-0.12549704800303643
77,section,random,1,0.05,high_density,10000,0.9975954043835212,0.9908889970317571,0.006706407351764088,0.0794,0.057,0.0,0.06750576064722655,0.06712671755221586
77,section,random,1,0.05,mid_density,20000,0.965536113764769,0.9314894635219519,0.034046650242817056,0.2129,0.155,0.00105,0.19667938160169765,0.1927611690884002
77,section,random,1,0.05,low_density,10000,0.9522069487681375,0.9452479122557383,0.006959036512399153,0.083,0.0443,0.0035,0.07966332524383189,0.07359194768378119
77,section,random,2,0.05,high_density,10000,0.9975954043835212,0.9916581507189555,0.005937253664565767,0.0675,0.0421,0.0,0.04808597798728881,0.04793309178733764
77,section,random,2,0.05,mid_density,20000,0.965536113764769,0.9565548670672845,0.008981246697484457,0.12245,0.0693,5e-05,0.12186285422315266,0.1204543610370331
77,section,random,2,0.05,low_density,10000,0.9522069487681375,0.9460578434014796,0.006149105366657914,0.0693,0.0355,0.0006,0.06871859051235679,0.06443200678694572
77,section,random,3,0.05,high_density,10000,0.9975954043835212,0.9975902707636833,5.1336198378937326e-06,0.0,0.0,0.0,0.0012514147827212582,0.0007974149630634201
77,section,random,3,0.05,mid_density,20000,0.965536113764769,0.965496479745467,3.963401930195953e-05,0.0037,0.00065,0.00125,0.0028240539398230353,0.00031745211099729585
77,section,random,3,0.05,low_density,10000,0.9522069487681375,0.9514598507497913,0.0007470980183461595,0.0092,0.0021,0.0023,0.008316655400350415,0.00013704612253165785
77,section,important,0,0.1,high_density,10000,0.9975954043835212,0.8371370020444338,0.16045840233908748,0.5434,0.4784,0.0539,0.35445636712008416,0.18833174656659427
77,section,important,0,0.1,mid_density,20000,0.965536113764769,0.7654771995743127,0.2000589141904563,0.46735,0.3425,0.058,0.34929040357766455,0.18684439359082397
77,section,important,0,0.1,low_density,10000,0.9522069487681375,0.8246927671813987,0.12751418158673877,0.2308,0.0806,0.0979,0.2328349659206083,-0.022521169393120398
77,section,random,1,0.1,high_density,10000,0.9975954043835212,0.9945335033167833,0.003061901066737982,0.0242,0.0045,0.0193,0.029704314482568044,-0.01680259204917274
77,section,random,1,0.1,mid_density,20000,0.965536113764769,0.960456593923346,0.005079519841422964,0.06475,0.00155,0.0428,0.06884142086128345,-0.051424485647522125
77,section,random,1,0.1,low_density,10000,0.9522069487681375,0.9467081103601906,0.005498838407946849,0.0712,0.0023,0.0495,0.07034048099035602,-0.06122844362375225
77,section,random,2,0.1,high_density,10000,0.9975954043835212,0.9886288299481962,0.008966574435325003,0.0751,0.0384,0.0121,0.06475157214166945,0.04921045607363283
77,section,random,2,0.1,mid_density,20000,0.965536113764769,0.9079486199543891,0.057587493810379864,0.2203,0.1465,0.0178,0.19440923698063373,0.1587441996116905
77,section,random,2,0.1,low_density,10000,0.9522069487681375,0.9270883295305137,0.025118619237623818,0.1308,0.0749,0.0129,0.1229919595508678,0.09545360747990865
77,section,random,3,0.1,high_density,10000,0.9975954043835212,0.9889149787264007,0.008680425657120572,0.1122,0.0,0.1065,0.09927135470808009,-0.09925399516000345
77,section,random,3,0.1,mid_density,20000,0.965536113764769,0.9425625397675897,0.022973573997179253,0.19965,0.0001,0.17355,0.1881125006932678,-0.18738971171412963
77,section,random,3,0.1,low_density,10000,0.9522069487681375,0.9271479508168641,0.02505899795127342,0.2332,0.0003,0.2015,0.21763662226507594,-0.21599748980824537
77,imports,important,0,0.01,high_density,14189,0.8460537455044694,0.8358780498523045,0.010175695652164918,0.020720276270350273,0.0,0.020297413489322715,0.018651067582613087,-0.013283968498972138
77,imports,important,0,0.01,mid_density,15811,0.9622618969858538,0.9451187695211445,0.017143127464709362,0.10214407690848144,0.0032256024286888875,0.0882297134906078,0.08784519363343142,-0.0664316958282436
77,imports,important,0,0.01,low_density,10000,0.902699989959773,0.8925377358882607,0.010162254071512278,0.0563,0.0047,0.032,0.05493979390308408,-0.029054382382620675
77,imports,random,1,0.01,high_density,14189,0.8460537455044694,0.8460831822867222,-2.9436782252756366e-05,0.0,0.0,0.0,0.00046009561564833444,-0.00042194432880713945
77,imports,random,1,0.01,mid_density,15811,0.9622618969858538,0.9622174297932597,4.4467192594099814e-05,0.0037315792802479287,0.000442729745114161,0.0010119537031180823,0.003910005628139111,-0.0010714707083744781
77,imports,random,1,0.01,low_density,10000,0.902699989959773,0.9016435343836221,0.001056455576150861,0.0086,0.0006,0.0035,0.00802884382057903,-0.005122214992386951
77,imports,random,2,0.01,high_density,14189,0.8460537455044694,0.8460583606782377,-4.615173768263148e-06,0.0,0.0,0.0,0.0008748861140995409,0.00035087657758647785
77,imports,random,2,0.01,mid_density,15811,0.9622618969858538,0.9631407492125922,-0.0008788522267383359,0.007020428815381697,0.0005059768515590412,0.0019606602997912846,0.0062858638587395075,0.0008937566890606566
77,imports,random,2,0.01,low_density,10000,0.902699989959773,0.9029664894979584,-0.0002664995381854718,0.0118,0.0032,0.0033,0.011298589961502062,0.0009777016922799956
77,imports,random,3,0.01,high_density,14189,0.8460537455044694,0.8434129230082665,0.002640822496202899,0.0,0.0,0.0,0.0006608217772726945,-7.353951236937254e-05
77,imports,random,3,0.01,mid_density,15811,0.9622618969858538,0.9619032169014892,0.000358680084364682,0.008981089115172982,0.002593131364240086,0.0005692239580039213,0.008321341662780923,0.0039003767481923814
77,imports,random,3,0.01,low_density,10000,0.902699989959773,0.9031739379304644,-0.00047394797069144623,0.0133,0.0048,0.002,0.0125946383742506,0.0044618196971214115
77,imports,important,0,0.05,high_density,14189,0.8460537455044694,0.8078471097273616,0.03820663577710781,0.03566142786665727,0.0,0.035168087955458456,0.04034738159192658,-0.03716734278068945
77,imports,important,0,0.05,mid_density,15811,0.9622618969858538,0.9317431319997989,0.03051876498605499,0.17076718740117638,0.0026563784706849663,0.15508190500284613,0.13619626455508038,-0.12137486134984479
77,imports,important,0,0.05,low_density,10000,0.902699989959773,0.8707352570654701,0.031964732894302905,0.1102,0.0042,0.0736,0.10349815345117727,-0.07305539911580286
77,imports,random,1,0.05,high_density,14189,0.8460537455044694,0.8460542672197651,-5.217152956316085e-07,0.0,0.0,0.0,0.002685834083220668,-0.001333486486619901
77,imports,random,1,0.05,mid_density,15811,0.9622618969858538,0.9595563644510798,0.0027055325347740133,0.01682373031433812,0.004870027196255771,0.00411106191891721,0.01694603004981908,0.003887597579586158
77,imports,random,1,0.05,low_density,10000,0.902699989959773,0.8949182239664273,0.0077817659933456795,0.0245,0.0094,0.0055,0.027349005462515952,0.007404768296828297
77,imports,random,2,0.05,high_density,14189,0.8460537455044694,0.8460667883868581,-1.3042882388680788e-05,0.0,0.0,0.0,0.001367313860763972,-0.00025208999407081686
77,imports,random,2,0.05,mid_density,15811,0.9622618969858538,0.960889571734494,0.001372325251359885,0.013661374992094112,0.0028461197900196064,0.00430080323825185,0.013651631118893542,0.00016488387873031125
77,imports,random,2,0.05,low_density,10000,0.902699989959773,0.9018641679891599,0.0008358219706130487,0.0236,0.0078,0.0054,0.023999449284398025,0.0008916797846395873
77,imports,random,3,0.05,high_density,14189,0.8460537455044694,0.84602743901399,2.6306490479410805e-05,0.0,0.0,0.0,0.0025108736488653515,0.0006181074022471373
77,imports,random,3,0.05,mid_density,15811,0.9622618969858538,0.9612913276489784,0.0009705693368754487,0.019353614572133325,0.0049332743027006515,0.005881980899373853,0.019918591606614355,0.0009425360609450626
77,imports,random,3,0.05,low_density,10000,0.902699989959773,0.8987505432470855,0.003949446712687488,0.0266,0.0082,0.0066,0.02691283743724039,0.0041348790820841
77,imports,important,0,0.1,high_density,14189,0.8460537455044694,0.8167733574446062,0.029280388059863216,0.07393050954965114,0.0,0.07322573824793854,0.0512006034315596,-0.04700853217718945
77,imports,important,0,0.1,mid_density,15811,0.9622618969858538,0.9232874273967318,0.038974469589122096,0.20314970590095502,0.0015811776611220037,0.1879704003541838,0.16024655376678212,-0.13061257612228583
77,imports,important,0,0.1,low_density,10000,0.902699989959773,0.8516983811121422,0.05100160884763072,0.1231,0.0079,0.0833,0.12625744244500897,-0.061936347187962884
77,imports,random,1,0.1,high_density,14189,0.8460537455044694,0.8401688772345717,0.005884868269897758,0.0,0.0,0.0,0.002866509317773964,-0.000860309549553625
77,imports,random,1,0.1,mid_density,15811,0.9622618969858538,0.9581244456407655,0.004137451345088361,0.02536208968439694,0.0063879577509328945,0.008791347795838341,0.026788229289928328,-0.006425871679396743
77,imports,random,1,0.1,low_density,10000,0.902699989959773,0.8913726693731672,0.011327320586605794,0.0411,0.0122,0.013,0.04311188330620225,-0.0009940606839595658
77,imports,random,2,0.1,high_density,14189,0.8460537455044694,0.8457573510186793,0.00029639448579010796,0.001973359644795264,0.0,0.001973359644795264,0.0034712186518914374,-0.0021280744361313847
77,imports,random,2,0.1,mid_density,15811,0.9622618969858538,0.9599768003468929,0.002285096638960926,0.022389475681487574,0.0013914363417873632,0.013218645246979951,0.025344169726018606,-0.014545181774555356
