seed,density_bin,feature_group,n_samples,auc,mix_at_10,js_divergence
123,high_density,header,120000,0.9725239975801461,0.023147499999999998,0.060159249550386165
123,mid_density,header,239999,0.9436613885544963,0.049283122013008385,0.08232192907791797
123,low_density,header,120001,0.9031044775418775,0.08174431879734335,0.0796434532259103
123,high_density,section,120000,0.9681586035689107,0.0242875,0.03478149942976868
123,mid_density,section,239999,0.9407811281004586,0.04412851720215502,0.10212143916091088
123,low_density,section,120001,0.901032628833214,0.07221273156057034,0.1871193214546663
123,high_density,imports,120000,0.8834636676921422,0.16722250000000002,0.05142285251675012
123,mid_density,imports,239999,0.9228573720012666,0.137391822465927,0.04532791462409411
123,low_density,imports,120001,0.8828314081405111,0.12700977491854235,0.018533927905374073
123,high_density,strings,120000,0.9748771730891813,0.019214166666666664,0.0005469570252569602
123,mid_density,strings,239999,0.9092990040974376,0.0618423410097542,0.0001714025425966914
123,low_density,strings,120001,0.8561122943322759,0.1076024366463613,0.000569661028934248
123,high_density,all,120000,0.9937435127623292,0.01643333333333333,0.060604468046726714
123,mid_density,all,239999,0.9815919133191989,0.04325601356672319,0.08250530220557112
123,low_density,all,120001,0.951187232966042,0.08146932108899092,0.0808810016680273
2024,high_density,header,120001,0.9725572960890532,0.023378971841901318,0.06287194738137698
2024,mid_density,header,239999,0.9452955788640289,0.04934687227863449,0.08096597648150858
2024,low_density,header,120000,0.9012198313450374,0.0811266666666667,0.08308237984758213
2024,high_density,section,120001,0.969534990524805,0.02317397355022041,0.03667578193143915
2024,mid_density,section,239999,0.9393102696103602,0.044981854091058704,0.10421322133979438
2024,low_density,section,120000,0.8973558352305828,0.07082916666666667,0.21363039461498418
2024,high_density,imports,120001,0.8908240494532299,0.16947775435204707,0.051832635167258986
2024,mid_density,imports,239999,0.9230065916004335,0.13472931137213073,0.04458768491255431
2024,low_density,imports,120000,0.8804672235736223,0.12566583333333334,0.01888790813757207
2024,high_density,strings,120001,0.9765587829549068,0.018338180515162374,0.0005077900127030211
2024,mid_density,strings,239999,0.9102262699256218,0.06245734357226489,0.00017104461411386162
2024,low_density,strings,120000,0.8543287925097767,0.10565083333333333,0.0005515971634234109
2024,high_density,all,120001,0.9943236900070549,0.015585703452471232,0.06332576928716233
2024,mid_density,all,239999,0.9815933035871149,0.04296851236880155,0.08118259249159358
2024,low_density,all,120000,0.9460602059930533,0.08014416666666666,0.08427081732994027
