feature_group,operator,test_week,selection_type,selection_mode,selection_value,n_trials,n_selected_features,n_candidate_features,auc_mean,auc_std,auc_min,auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,malware_to_benign_rate_mean,malware_to_benign_rate_std,malware_to_benign_rate_min,malware_to_benign_rate_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,boundary_low_10_flip_rate_mean,boundary_low_10_flip_rate_std,boundary_low_10_flip_rate_min,boundary_low_10_flip_rate_max,boundary_low_10_malware_to_benign_rate_mean,boundary_low_10_malware_to_benign_rate_std,boundary_low_10_malware_to_benign_rate_min,boundary_low_10_malware_to_benign_rate_max,boundary_low_20_flip_rate_mean,boundary_low_20_flip_rate_std,boundary_low_20_flip_rate_min,boundary_low_20_flip_rate_max,boundary_low_20_malware_to_benign_rate_mean,boundary_low_20_malware_to_benign_rate_std,boundary_low_20_malware_to_benign_rate_min,boundary_low_20_malware_to_benign_rate_max
header,header_benign_substitution,2024-09-29_2024-10-05,important,budget,3.0,5,3,7,0.9574188290000001,0.0005740278278589745,0.956405335,0.95797796,-0.011061497500000027,0.0003716310294700898,-0.01151522625000001,-0.010645888750000054,0.06011,0.006432682177754473,0.05345,0.06915,0.04321,0.0019016834647227708,0.0407,0.0451,0.07902916050285576,0.002939837670564656,0.07604947098413983,0.08312834925088997,-0.05835349250792311,0.0025473687760210616,-0.061757278239877984,-0.05579953308535727,-0.045294129253712144,0.0020831177565975114,-0.04861983645271907,-0.04337035592767619,0.3329,0.04939878541016974,0.272,0.418,0.17709999999999998,0.03445344685223817,0.1185,0.213,0.28864999999999996,0.027972575855648343,0.26275,0.326,0.2042,0.0047890500101794645,0.199,0.211
header,header_benign_substitution,2024-09-29_2024-10-05,random,budget,1.0,100,1,7,0.9671962192500001,0.003766257621703927,0.9562139125,0.96933965,-0.0012841072499999873,0.0036506344542665474,-0.011706648750000048,0.0003635349999999704,0.007754,0.019668056182551442,0.0,0.0675,0.005152000000000001,0.013795031569373083,0.0,0.0451,0.00971697162695667,0.025236841762505773,5.69552994308986e-07,0.08251225974741397,-0.006824333050807893,0.01913538391663901,-0.06247698016679431,0.0014900659438573914,-0.005352982707961005,0.014905590970725916,-0.048940234516559517,0.0009412395322638318,0.044065,0.10845648101888608,0.0,0.408,0.01963,0.05378771328100869,0.0,0.2125,0.03742,0.09478561916240248,0.0,0.3175,0.0244125,0.06551654728959701,0.0,0.211
header,header_benign_substitution,2024-09-29_2024-10-05,random,budget,2.0,100,2,7,0.9653439398250001,0.005155344231686498,0.9561754650000001,0.969433395,-0.0031363866749999757,0.005095373534217511,-0.011745096249999976,0.0003641975000000519,0.0179905,0.026685519195811046,0.0,0.0675,0.012488999999999998,0.019365187295763496,0.0,0.0452,0.02317803130413341,0.03507410246167258,6.463988064161073e-05,0.08266309844652797,-0.016586426271561053,0.026693879601260906,-0.06268850868204671,0.0015452367496044507,-0.012916488011864733,0.020699840295246585,-0.04910148052245321,0.0011280713795475772,0.10091500000000002,0.14649979616026776,0.0,0.408,0.049785,0.0796244389305193,0.0,0.213,0.08678,0.12862571807379736,0.0,0.32575,0.059285000000000004,0.09207821417143144,0.0,0.21125
header,header_benign_substitution,2024-09-29_2024-10-05,random,budget,3.0,100,3,7,0.9650712890625002,0.005253613726098408,0.9561424175000001,0.9695143325,-0.003409037437499971,0.005252795525727743,-0.01177814374999997,0.0004717112500001175,0.019919000000000003,0.026979088920866097,0.0,0.06915,0.0139665,0.02011380005742326,0.0,0.0452,0.02589018028493804,0.036044272228246,6.538056506222652e-05,0.08312834925088997,-0.01813539957983721,0.027562720306255888,-0.06286251356007018,0.002037767766578543,-0.014111611950758461,0.021336346803368763,-0.04923735206561879,0.0014325854407735345,0.11371999999999999,0.15000122199502244,0.0,0.418,0.059120000000000006,0.08682911723609771,0.0,0.213,0.09562749999999998,0.12916939215135292,0.0,0.326,0.065885,0.0950885010135295,0.0,0.21125
header,header_benign_substitution,2024-10-06_2024-10-12,baseline,baseline,0.0,5,0,7,0.957154023,0.0005331213378483234,0.956571565,0.9578831112500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_benign_substitution,2024-10-06_2024-10-12,important,budget,1.0,5,1,7,0.940919915,0.0007845608810315427,0.9396545675,0.9420663924999999,-0.016234108000000004,0.0005134486868705796,-0.01695673625000005,-0.015583397500000151,0.0658,0.0013240090634130876,0.0635,0.0675,0.053649999999999996,0.0019076163136228397,0.0505,0.0559,0.09010127120984406,0.003147625244543178,0.08681310754684012,0.09468369177437029,-0.07023553278003597,0.002565016407898665,-0.07394912262952365,-0.06776366141853146,-0.0537259981687348,0.0024665087517863125,-0.05739385229311309,-0.05147955238976084,0.2882,0.01814827815524106,0.2615,0.3175,0.17070000000000002,0.028313600971971047,0.1265,0.2115,0.21764999999999998,0.012307111765154328,0.20075,0.232,0.15794999999999998,0.011387932209141393,0.143,0.17775
header,header_benign_substitution,2024-10-06_2024-10-12,important,budget,2.0,5,2,7,0.9407822075000001,0.0007685910555718469,0.9395850749999999,0.94194175,-0.016371815499999998,0.0005042470225028439,-0.01702622875000015,-0.015708040000000034,0.06615,0.0013390294993016359,0.0637,0.0676,0.05402,0.0019394844675841062,0.0508,0.05645,0.0906344790600058,0.0031090508814215086,0.08726860644001176,0.09483038998469491,-0.07091311319028047,0.002529952002234243,-0.0743017689324103,-0.06834367614903757,-0.05420873552596667,0.0024676759597081614,-0.05766642472615471,-0.051827825192569434,0.28840000000000005,0.018136703118262695,0.262,0.318,0.17109999999999997,0.028348544936204395,0.127,0.212,0.21775000000000003,0.012248469292119733,0.201,0.23225,0.15814999999999999,0.011387054052739013,0.14325,0.178
header,header_benign_substitution,2024-10-06_2024-10-12,important,budget,3.0,5,3,7,0.9410652094999999,0.0007635836419368422,0.9399137925000001,0.9423057925000001,-0.016088813499999955,0.0005384186322878111,-0.016697511249999963,-0.015343997499999928,0.06669,0.001444091409849114,0.06415,0.068,0.053649999999999996,0.0021128180233990802,0.0502,0.05635,0.09101917087154408,0.0030441511612404747,0.08781154450984212,0.0952420536917984,-0.0699410150891456,0.0026139975768591345,-0.07315846040240645,-0.06710882931524713,-0.05357571828830586,0.00257286800015631,-0.05702966855033552,-0.051037515502481964,0.2934,0.01491106971347126,0.2715,0.318,0.1707,0.028336548837146695,0.1265,0.2115,0.2217,0.010873591862857471,0.2065,0.23225,0.1577,0.011320777358467926,0.14325,0.17775
header,header_benign_substitution,2024-10-06_2024-10-12,random,budget,1.0,100,1,7,0.9546418974875001,0.00604606588450251,0.9396545675,0.95807756125,-0.00251212551250001,0.006033063822812701,-0.01695673625000005,0.0004429475000000682,0.011042500000000002,0.023901505574963264,0.0,0.0675,0.008645499999999999,0.019686734232726363,0.0,0.0559,0.015018893753423985,0.03306760294390106,1.793234888220574e-06,0.09468369177437029,-0.01095443956445522,0.026139963896765657,-0.07394912262952365,0.0016103898549330823,-0.008426748675679418,0.02003228456700397,-0.05739385229311309,0.0011586434038301239,0.051365,0.10534894054996473,0.0,0.3175,0.028354999999999998,0.0646869111567402,0.0,0.2115,0.03695249999999999,0.07801550883478232,0.0,0.232,0.02515999999999999,0.05732163117009145,0.0,0.17775
header,header_benign_substitution,2024-10-06_2024-10-12,random,budget,2.0,100,2,7,0.9524300513375,0.00750595930046183,0.9395850749999999,0.9582079775000001,-0.004723971662499994,0.007457161685306901,-0.01702622875000015,0.0005250175000001134,0.020446,0.029798171655321407,0.0,0.0678,0.0161195,0.024394850783515772,0.0,0.05645,0.027646223324171357,0.04072737831921768,6.588119190350024e-05,0.09483038998469491,-0.02054141950641559,0.03220628832678244,-0.0743017689324103,0.0020125482685180687,-0.01574161653499284,0.024617410601761418,-0.05766642472615471,0.0013923590750955623,0.09187,0.12886177905026763,0.0,0.3195,0.050679999999999996,0.07803263804332132,0.0,0.2115,0.06924500000000001,0.09924858928468457,0.0,0.233,0.04792999999999999,0.0726493726745111,0.0,0.17775
header,header_benign_substitution,2024-10-06_2024-10-12,random,budget,3.0,100,3,7,0.949403472325,0.008267574878055357,0.9396158400000001,0.958298785,-0.007750550675000007,0.008202980568829132,-0.01699546374999994,0.00064899499999993,0.0332445,0.032360519846720635,0.0,0.0679,0.026378,0.026733065967075302,0.0,0.05635,0.045124192448942724,0.044486125036994575,6.767012227803973e-05,0.09512021875961714,-0.033710303072910695,0.03541387031601708,-0.0741483163748433,0.0024966412783788243,-0.02588113788334572,0.02709900129195952,-0.05759202228054895,0.0017515306558698387,0.148355,0.13961529814099885,0.0,0.3235,0.08354,0.08670688207979803,0.0,0.212,0.11118750000000001,0.10648660934009498,0.0,0.235,0.07747749999999999,0.07882260220742525,0.0,0.1785
header,header_benign_substitution,2024-10-13_2024-10-19,baseline,baseline,0.0,5,0,7,0.9624467055,0.00028714368015487726,0.96221051,0.96299535125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_benign_substitution,2024-10-13_2024-10-19,important,budget,1.0,5,1,7,0.949568734,0.0007314293138277262,0.9487686375,0.950701445,-0.012877971500000007,0.0005803744712314253,-0.013655822500000081,-0.012293906250000042,0.05787,0.0026066453537065618,0.05495,0.06165,0.045459999999999993,0.002004095806093112,0.0421,0.04795,0.07644106015060091,0.002844379899711062,0.07359523569617715,0.08052967615250976,-0.0593273595398706,0.002307767939844028,-0.06260819216694426,-0.05714892780302974,-0.044001817507251684,0.0013366542796076398,-0.04600499579311777,-0.04267128048780704,0.2933,0.02827295527531567,0.2555,0.3305,0.1747,0.031558833945505654,0.13,0.222,0.25555,0.010212002741871945,0.23925,0.269,0.19349999999999998,0.006875681784376011,0.184,0.2025
