seed,mix_k,test_week,n_test_samples,n_benign,n_malware,header_acc,header_f1,header_auc,header_positive_rate,header_score_std,header_degenerate_prediction,header_mix_at_k,header_silhouette,header_js_divergence,header_auc_rank,header_acc_rank,header_mix_at_k_rank,header_silhouette_rank,header_js_divergence_rank,section_acc,section_f1,section_auc,section_positive_rate,section_score_std,section_degenerate_prediction,section_mix_at_k,section_silhouette,section_js_divergence,section_auc_rank,section_acc_rank,section_mix_at_k_rank,section_silhouette_rank,section_js_divergence_rank,imports_acc,imports_f1,imports_auc,imports_positive_rate,imports_score_std,imports_degenerate_prediction,imports_mix_at_k,imports_silhouette,imports_js_divergence,imports_auc_rank,imports_acc_rank,imports_mix_at_k_rank,imports_silhouette_rank,imports_js_divergence_rank,strings_acc,strings_f1,strings_auc,strings_positive_rate,strings_score_std,strings_degenerate_prediction,strings_mix_at_k,strings_silhouette,strings_js_divergence,strings_auc_rank,strings_acc_rank,strings_mix_at_k_rank,strings_silhouette_rank,strings_js_divergence_rank,all_acc,all_f1,all_auc,all_positive_rate,all_score_std,all_degenerate_prediction,all_mix_at_k,all_silhouette,all_js_divergence,all_auc_rank,all_acc_rank,all_mix_at_k_rank,all_silhouette_rank,all_js_divergence_rank
123,10,2024-09-22_2024-09-28,40000,20000,20000,0.946975,0.9458389724470775,0.9898036437500001,0.479025,0.4529390977131176,0.0,0.071925,0.1767165558035143,0.09271362629699581,3,3,1,1,2,0.955225,0.9542330002810927,0.99284124625,0.478325,0.450361717682595,0.0,0.0755625,0.10093361509775886,0.06659210108272577,2,2,3,2,3,0.892125,0.8827286316075553,0.93125674625,0.419875,0.36126839934921506,0.0,0.1478525,0.05690730375994434,0.04357480664434657,5,5,5,5,4,0.93245,0.930335688134894,0.9853617949999998,0.46965,0.4079657213391583,0.0,0.088655,0.06274131010680128,0.000458036212200581,4,4,4,3,5,0.956975,0.9560801327038407,0.99391616,0.479625,0.43824312837098767,0.0,0.0719425,0.06124102765532446,0.09284229794394808,1,1,2,4,1
123,15,2024-09-22_2024-09-28,40000,20000,20000,0.946975,0.9458389724470775,0.9898036437500001,0.479025,0.4529390977131176,0.0,0.081025,0.1767165558035143,0.09271362629699581,3,3,2,1,2,0.955225,0.9542330002810927,0.99284124625,0.478325,0.450361717682595,0.0,0.08544666666666667,0.10093361509775886,0.06659210108272577,2,2,3,2,3,0.892125,0.8827286316075553,0.93125674625,0.419875,0.36126839934921506,0.0,0.16224166666666667,0.05690730375994434,0.04357480664434657,5,5,5,5,4,0.93245,0.930335688134894,0.9853617949999998,0.46965,0.4079657213391583,0.0,0.09808,0.06274131010680128,0.000458036212200581,4,4,4,3,5,0.956975,0.9560801327038407,0.99391616,0.479625,0.43824312837098767,0.0,0.08028666666666667,0.06124102765532446,0.09284229794394808,1,1,1,4,1
123,20,2024-09-22_2024-09-28,40000,20000,20000,0.946975,0.9458389724470775,0.9898036437500001,0.479025,0.4529390977131176,0.0,0.08801,0.1767165558035143,0.09271362629699581,3,3,2,1,2,0.955225,0.9542330002810927,0.99284124625,0.478325,0.450361717682595,0.0,0.09326625,0.10093361509775886,0.06659210108272577,2,2,3,2,3,0.892125,0.8827286316075553,0.93125674625,0.419875,0.36126839934921506,0.0,0.17198125,0.05690730375994434,0.04357480664434657,5,5,5,5,4,0.93245,0.930335688134894,0.9853617949999998,0.46965,0.4079657213391583,0.0,0.10518625,0.06274131010680128,0.000458036212200581,4,4,4,3,5,0.956975,0.9560801327038407,0.99391616,0.479625,0.43824312837098767,0.0,0.08715375,0.06124102765532446,0.09284229794394808,1,1,1,4,1
123,5,2024-09-29_2024-10-05,40000,20000,20000,0.94845,0.9473845368716509,0.9897328149999998,0.47975,0.4545913880577121,0.0,0.055725,0.1996288819956907,0.0968243783642192,3,3,2,1,3,0.95765,0.9568385650224215,0.9933341175,0.4812,0.452744520697256,0.0,0.056555,0.11677124473743904,0.10879882535360885,2,2,3,2,1,0.8967,0.8883363960652902,0.94010983625,0.4251,0.37101330273192745,0.0,0.10887,0.07620479178474891,0.05317913641185408,5,5,5,5,4,0.93595,0.9341286573764591,0.98658179,0.47235,0.4101337536878741,0.0,0.069275,0.08235894004843008,0.0007353746237089026,4,4,4,4,5,0.962125,0.9613747036177753,0.9947354375,0.480575,0.44168446672759504,0.0,0.053475,0.0823945184718449,0.09698377699316721,1,1,1,3,2
123,10,2024-09-29_2024-10-05,40000,20000,20000,0.94845,0.9473845368716509,0.9897328149999998,0.47975,0.4545913880577121,0.0,0.0686775,0.1996288819956907,0.0968243783642192,3,3,2,1,3,0.95765,0.9568385650224215,0.9933341175,0.4812,0.452744520697256,0.0,0.071435,0.11677124473743904,0.10879882535360885,2,2,3,2,1,0.8967,0.8883363960652902,0.94010983625,0.4251,0.37101330273192745,0.0,0.140175,0.07620479178474891,0.05317913641185408,5,5,5,5,4,0.93595,0.9341286573764591,0.98658179,0.47235,0.4101337536878741,0.0,0.0862975,0.08235894004843008,0.0007353746237089026,4,4,4,4,5,0.962125,0.9613747036177753,0.9947354375,0.480575,0.44168446672759504,0.0,0.067575,0.0823945184718449,0.09698377699316721,1,1,1,3,2
123,15,2024-09-29_2024-10-05,40000,20000,20000,0.94845,0.9473845368716509,0.9897328149999998,0.47975,0.4545913880577121,0.0,0.07721333333333333,0.1996288819956907,0.0968243783642192,3,3,1,1,3,0.95765,0.9568385650224215,0.9933341175,0.4812,0.452744520697256,0.0,0.07987,0.11677124473743904,0.10879882535360885,2,2,3,2,1,0.8967,0.8883363960652902,0.94010983625,0.4251,0.37101330273192745,0.0,0.15497,0.07620479178474891,0.05317913641185408,5,5,5,5,4,0.93595,0.9341286573764591,0.98658179,0.47235,0.4101337536878741,0.0,0.096405,0.08235894004843008,0.0007353746237089026,4,4,4,4,5,0.962125,0.9613747036177753,0.9947354375,0.480575,0.44168446672759504,0.0,0.07730333333333334,0.0823945184718449,0.09698377699316721,1,1,2,3,2
123,20,2024-09-29_2024-10-05,40000,20000,20000,0.94845,0.9473845368716509,0.9897328149999998,0.47975,0.4545913880577121,0.0,0.08370625,0.1996288819956907,0.0968243783642192,3,3,1,1,3,0.95765,0.9568385650224215,0.9933341175,0.4812,0.452744520697256,0.0,0.0864025,0.11677124473743904,0.10879882535360885,2,2,3,2,1,0.8967,0.8883363960652902,0.94010983625,0.4251,0.37101330273192745,0.0,0.15549375,0.07620479178474891,0.05317913641185408,5,5,5,5,4,0.93595,0.9341286573764591,0.98658179,0.47235,0.4101337536878741,0.0,0.10317375,0.08235894004843008,0.0007353746237089026,4,4,4,4,5,0.962125,0.9613747036177753,0.9947354375,0.480575,0.44168446672759504,0.0,0.08436,0.0823945184718449,0.09698377699316721,1,1,2,3,2
123,5,2024-10-06_2024-10-12,40000,20000,20000,0.93685,0.9347522859947306,0.9860396825,0.46785,0.4405047391822805,0.0,0.0652,0.13946153851852094,0.09493115510974262,3,3,3,1,2,0.953325,0.952356648888662,0.9916445237500001,0.479675,0.4423667291993892,0.0,0.06349,0.08035589112873673,0.0846517346886841,2,2,1,2,3,0.8405,0.8162548240308738,0.9161180275,0.36805,0.34783525471614274,0.0,0.17971,0.028093516163195664,0.03261243915344633,5,5,5,5,4,0.916475,0.9129108776685869,0.97938713625,0.459075,0.392328815361832,0.0,0.082365,0.06554779025466309,0.0003323247257089044,4,4,4,3,5,0.9553,0.9541890853189854,0.9928291674999999,0.47575,0.4247366868836944,0.0,0.06516,0.048247334467179846,0.09509305123735262,1,1,2,4,1
123,10,2024-10-06_2024-10-12,40000,20000,20000,0.93685,0.9347522859947306,0.9860396825,0.46785,0.4405047391822805,0.0,0.081155,0.13946153851852094,0.09493115510974262,3,3,1,1,2,0.953325,0.952356648888662,0.9916445237500001,0.479675,0.4423667291993892,0.0,0.08199,0.08035589112873673,0.0846517346886841,2,2,3,2,3,0.8405,0.8162548240308738,0.9161180275,0.36805,0.34783525471614274,0.0,0.206555,0.028093516163195664,0.03261243915344633,5,5,5,5,4,0.916475,0.9129108776685869,0.97938713625,0.459075,0.392328815361832,0.0,0.1025875,0.06554779025466309,0.0003323247257089044,4,4,4,3,5,0.9553,0.9541890853189854,0.9928291674999999,0.47575,0.4247366868836944,0.0,0.0816975,0.048247334467179846,0.09509305123735262,1,1,2,4,1
123,15,2024-10-06_2024-10-12,40000,20000,20000,0.93685,0.9347522859947306,0.9860396825,0.46785,0.4405047391822805,0.0,0.090805,0.13946153851852094,0.09493115510974262,3,3,2,1,2,0.953325,0.952356648888662,0.9916445237500001,0.479675,0.4423667291993892,0.0,0.09203333333333333,0.08035589112873673,0.0846517346886841,2,2,3,2,3,0.8405,0.8162548240308738,0.9161180275,0.36805,0.34783525471614274,0.0,0.21110833333333334,0.028093516163195664,0.03261243915344633,5,5,5,5,4,0.916475,0.9129108776685869,0.97938713625,0.459075,0.392328815361832,0.0,0.11337833333333333,0.06554779025466309,0.0003323247257089044,4,4,4,3,5,0.9553,0.9541890853189854,0.9928291674999999,0.47575,0.4247366868836944,0.0,0.09026833333333334,0.048247334467179846,0.09509305123735262,1,1,1,4,1
123,20,2024-10-06_2024-10-12,40000,20000,20000,0.93685,0.9347522859947306,0.9860396825,0.46785,0.4405047391822805,0.0,0.0975375,0.13946153851852094,0.09493115510974262,3,3,2,1,2,0.953325,0.952356648888662,0.9916445237500001,0.479675,0.4423667291993892,0.0,0.0996,0.08035589112873673,0.0846517346886841,2,2,3,2,3,0.8405,0.8162548240308738,0.9161180275,0.36805,0.34783525471614274,0.0,0.2222425,0.028093516163195664,0.03261243915344633,5,5,5,5,4,0.916475,0.9129108776685869,0.97938713625,0.459075,0.392328815361832,0.0,0.12065,0.06554779025466309,0.0003323247257089044,4,4,4,3,5,0.9553,0.9541890853189854,0.9928291674999999,0.47575,0.4247366868836944,0.0,0.09742375,0.048247334467179846,0.09509305123735262,1,1,1,4,1
123,5,2024-10-13_2024-10-19,40000,20000,20000,0.941625,0.9406199933880934,0.9858803162499999,0.483075,0.444904437251126,0.0,0.06151,0.14277750593484695,0.10071516214576348,3,3,2,1,3,0.951675,0.9508054869824142,0.99154214,0.482325,0.44371369050685766,0.0,0.06246,0.08327510390022135,0.1173113557022191,2,2,3,2,1,0.881375,0.8705426568084468,0.9400678687499999,0.416325,0.3725709161401359,0.0,0.16934,0.04503900932913646,0.049003072224625396,5,5,5,5,4,0.921325,0.9190232354681831,0.97911157375,0.471575,0.39711990850611234,0.0,0.07827,0.05519957483651532,0.0006946713620028874,4,4,4,3,5,0.954,0.9529916713504675,0.9927409175,0.47855,0.43103914758522804,0.0,0.05914,0.047977914804859856,0.10109806106333613,1,1,1,4,2
123,10,2024-10-13_2024-10-19,40000,20000,20000,0.941625,0.9406199933880934,0.9858803162499999,0.483075,0.444904437251126,0.0,0.0771575,0.14277750593484695,0.10071516214576348,3,3,2,1,3,0.951675,0.9508054869824142,0.99154214,0.482325,0.44371369050685766,0.0,0.0777925,0.08327510390022135,0.1173113557022191,2,2,3,2,1,0.881375,0.8705426568084468,0.9400678687499999,0.416325,0.3725709161401359,0.0,0.1843,0.04503900932913646,0.049003072224625396,5,5,5,5,4,0.921325,0.9190232354681831,0.97911157375,0.471575,0.39711990850611234,0.0,0.09904,0.05519957483651532,0.0006946713620028874,4,4,4,3,5,0.954,0.9529916713504675,0.9927409175,0.47855,0.43103914758522804,0.0,0.075235,0.047977914804859856,0.10109806106333613,1,1,1,4,2
123,15,2024-10-13_2024-10-19,40000,20000,20000,0.941625,0.9406199933880934,0.9858803162499999,0.483075,0.444904437251126,0.0,0.08672666666666666,0.14277750593484695,0.10071516214576348,3,3,2,1,3,0.951675,0.9508054869824142,0.99154214,0.482325,0.44371369050685766,0.0,0.08763166666666666,0.08327510390022135,0.1173113557022191,2,2,3,2,1,0.881375,0.8705426568084468,0.9400678687499999,0.416325,0.3725709161401359,0.0,0.19399833333333333,0.04503900932913646,0.049003072224625396,5,5,5,5,4,0.921325,0.9190232354681831,0.97911157375,0.471575,0.39711990850611234,0.0,0.11076833333333333,0.05519957483651532,0.0006946713620028874,4,4,4,3,5,0.954,0.9529916713504675,0.9927409175,0.47855,0.43103914758522804,0.0,0.086015,0.047977914804859856,0.10109806106333613,1,1,1,4,2
123,20,2024-10-13_2024-10-19,40000,20000,20000,0.941625,0.9406199933880934,0.9858803162499999,0.483075,0.444904437251126,0.0,0.09394125,0.14277750593484695,0.10071516214576348,3,3,2,1,3,0.951675,0.9508054869824142,0.99154214,0.482325,0.44371369050685766,0.0,0.0946725,0.08327510390022135,0.1173113557022191,2,2,3,2,1,0.881375,0.8705426568084468,0.9400678687499999,0.416325,0.3725709161401359,0.0,0.20673,0.04503900932913646,0.049003072224625396,5,5,5,5,4,0.921325,0.9190232354681831,0.97911157375,0.471575,0.39711990850611234,0.0,0.11918,0.05519957483651532,0.0006946713620028874,4,4,4,3,5,0.954,0.9529916713504675,0.9927409175,0.47855,0.43103914758522804,0.0,0.09328125,0.047977914804859856,0.10109806106333613,1,1,1,4,2
123,5,2024-10-20_2024-10-26,40000,20000,20000,0.942725,0.9415128538970157,0.98737097625,0.479275,0.4442033550012985,0.0,0.060015,0.12897134281634628,0.089288810037352,3,3,3,1,3,0.9522,0.9513733468972533,0.9919691425,0.483,0.4434421715305915,0.0,0.058475,0.07591146501476988,0.20741076535318703,2,2,2,2,1,0.868775,0.8548917701047742,0.9319210137499999,0.404325,0.36596078090765694,0.0,0.17935,0.03361685869355582,0.04130223086855139,5,5,5,5,4,0.9253,0.923250796260146,0.980102845,0.4733,0.39724020378782693,0.0,0.07515,0.05725560152414562,0.00031788561411760444,4,4,4,3,5,0.9583,0.9575118447195476,0.99342121625,0.48145,0.4313624860367178,0.0,0.054185,0.04083532994870334,0.0897603346762931,1,1,1,4,2
123,10,2024-10-20_2024-10-26,40000,20000,20000,0.942725,0.9415128538970157,0.98737097625,0.479275,0.4442033550012985,0.0,0.07417,0.12897134281634628,0.089288810037352,3,3,2,1,3,0.9522,0.9513733468972533,0.9919691425,0.483,0.4434421715305915,0.0,0.07526,0.07591146501476988,0.20741076535318703,2,2,3,2,1,0.868775,0.8548917701047742,0.9319210137499999,0.404325,0.36596078090765694,0.0,0.1839425,0.03361685869355582,0.04130223086855139,5,5,5,5,4,0.9253,0.923250796260146,0.980102845,0.4733,0.39724020378782693,0.0,0.09295,0.05725560152414562,0.00031788561411760444,4,4,4,3,5,0.9583,0.9575118447195476,0.99342121625,0.48145,0.4313624860367178,0.0,0.06979,0.04083532994870334,0.0897603346762931,1,1,1,4,2
123,15,2024-10-20_2024-10-26,40000,20000,20000,0.942725,0.9415128538970157,0.98737097625,0.479275,0.4442033550012985,0.0,0.08320333333333334,0.12897134281634628,0.089288810037352,3,3,2,1,3,0.9522,0.9513733468972533,0.9919691425,0.483,0.4434421715305915,0.0,0.08578166666666667,0.07591146501476988,0.20741076535318703,2,2,3,2,1,0.868775,0.8548917701047742,0.9319210137499999,0.404325,0.36596078090765694,0.0,0.19116666666666668,0.03361685869355582,0.04130223086855139,5,5,5,5,4,0.9253,0.923250796260146,0.980102845,0.4733,0.39724020378782693,0.0,0.10383,0.05725560152414562,0.00031788561411760444,4,4,4,3,5,0.9583,0.9575118447195476,0.99342121625,0.48145,0.4313624860367178,0.0,0.08012,0.04083532994870334,0.0897603346762931,1,1,1,4,2
123,20,2024-10-20_2024-10-26,40000,20000,20000,0.942725,0.9415128538970157,0.98737097625,0.479275,0.4442033550012985,0.0,0.09019625,0.12897134281634628,0.089288810037352,3,3,2,1,3,0.9522,0.9513733468972533,0.9919691425,0.483,0.4434421715305915,0.0,0.09282125,0.07591146501476988,0.20741076535318703,2,2,3,2,1,0.868775,0.8548917701047742,0.9319210137499999,0.404325,0.36596078090765694,0.0,0.20338375,0.03361685869355582,0.04130223086855139,5,5,5,5,4,0.9253,0.923250796260146,0.980102845,0.4733,0.39724020378782693,0.0,0.11098125,0.05725560152414562,0.00031788561411760444,4,4,4,3,5,0.9583,0.9575118447195476,0.99342121625,0.48145,0.4313624860367178,0.0,0.08851375,0.04083532994870334,0.0897603346762931,1,1,1,4,2
123,5,2024-10-27_2024-11-02,40000,20000,20000,0.925175,0.9222132702653534,0.9816845887500001,0.461925,0.4305476235189639,0.0,0.06884,0.08957469872121339,0.07140506387742405,3,3,3,1,3,0.941475,0.9397006928882363,0.9879280800000001,0.470575,0.42862682414716285,0.0,0.068795,0.060686928384507545,0.13538303639397914,2,2,2,2,1,0.845425,0.8231559076738266,0.9252866599999999,0.374075,0.35557380943036315,0.0,0.19831,0.023288384911644554,0.032592279014414444,5,5,5,5,4,0.91015,0.9068236026132946,0.97369422875,0.4643,0.3790254349115574,0.0,0.085165,0.0385616110604127,0.0005649337235059317,4,4,4,3,5,0.9461,0.9443899922620583,0.9905216000000001,0.46925,0.4136413538640418,0.0,0.065255,0.024678152270950153,0.07240858420069116,1,1,1,4,2
123,10,2024-10-27_2024-11-02,40000,20000,20000,0.925175,0.9222132702653534,0.9816845887500001,0.461925,0.4305476235189639,0.0,0.0862,0.08957469872121339,0.07140506387742405,3,3,2,1,3,0.941475,0.9397006928882363,0.9879280800000001,0.470575,0.42862682414716285,0.0,0.0880125,0.060686928384507545,0.13538303639397914,2,2,3,2,1,0.845425,0.8231559076738266,0.9252866599999999,0.374075,0.35557380943036315,0.0,0.1996775,0.023288384911644554,0.032592279014414444,5,5,5,5,4,0.91015,0.9068236026132946,0.97369422875,0.4643,0.3790254349115574,0.0,0.1075375,0.0385616110604127,0.0005649337235059317,4,4,4,3,5,0.9461,0.9443899922620583,0.9905216000000001,0.46925,0.4136413538640418,0.0,0.0834175,0.024678152270950153,0.07240858420069116,1,1,1,4,2
123,15,2024-10-27_2024-11-02,40000,20000,20000,0.925175,0.9222132702653534,0.9816845887500001,0.461925,0.4305476235189639,0.0,0.09580166666666666,0.08957469872121339,0.07140506387742405,3,3,2,1,3,0.941475,0.9397006928882363,0.9879280800000001,0.470575,0.42862682414716285,0.0,0.09829,0.060686928384507545,0.13538303639397914,2,2,3,2,1,0.845425,0.8231559076738266,0.9252866599999999,0.374075,0.35557380943036315,0.0,0.20569166666666666,0.023288384911644554,0.032592279014414444,5,5,5,5,4,0.91015,0.9068236026132946,0.97369422875,0.4643,0.3790254349115574,0.0,0.11909333333333333,0.0385616110604127,0.0005649337235059317,4,4,4,3,5,0.9461,0.9443899922620583,0.9905216000000001,0.46925,0.4136413538640418,0.0,0.09473,0.024678152270950153,0.07240858420069116,1,1,1,4,2
123,20,2024-10-27_2024-11-02,40000,20000,20000,0.925175,0.9222132702653534,0.9816845887500001,0.461925,0.4305476235189639,0.0,0.1028275,0.08957469872121339,0.07140506387742405,3,3,2,1,3,0.941475,0.9397006928882363,0.9879280800000001,0.470575,0.42862682414716285,0.0,0.10557375,0.060686928384507545,0.13538303639397914,2,2,3,2,1,0.845425,0.8231559076738266,0.9252866599999999,0.374075,0.35557380943036315,0.0,0.21811375,0.023288384911644554,0.032592279014414444,5,5,5,5,4,0.91015,0.9068236026132946,0.97369422875,0.4643,0.3790254349115574,0.0,0.12821875,0.0385616110604127,0.0005649337235059317,4,4,4,3,5,0.9461,0.9443899922620583,0.9905216000000001,0.46925,0.4136413538640418,0.0,0.1025925,0.024678152270950153,0.07240858420069116,1,1,1,4,2
123,5,2024-11-03_2024-11-09,40000,20000,20000,0.939125,0.937664797890587,0.9856775725,0.476575,0.4359061866077409,0.0,0.05986,0.08417474143807042,0.06035469125537132,3,3,2,1,3,0.9469,0.9457498978340826,0.9899481712499999,0.4788,0.4337903732622414,0.0,0.06006,0.06088474267321808,0.09125190367469725,2,2,3,2,1,0.884475,0.8741454911893674,0.9436765849999998,0.417925,0.36413102955739857,0.0,0.112865,0.025958454096062338,0.0342110675987423,5,5,5,5,4,0.912625,0.9110754904205786,0.9728338712500001,0.482575,0.3887827636280062,0.0,0.081245,0.04901039602008228,0.00036717010337879223,4,4,4,3,5,0.953225,0.9523081236777039,0.9916535049999999,0.480775,0.41903851640189055,0.0,0.056945,0.03234423506292559,0.06064969021501569,1,1,1,4,2
123,10,2024-11-03_2024-11-09,40000,20000,20000,0.939125,0.937664797890587,0.9856775725,0.476575,0.4359061866077409,0.0,0.0752075,0.08417474143807042,0.06035469125537132,3,3,2,1,3,0.9469,0.9457498978340826,0.9899481712499999,0.4788,0.4337903732622414,0.0,0.0766375,0.06088474267321808,0.09125190367469725,2,2,3,2,1,0.884475,0.8741454911893674,0.9436765849999998,0.417925,0.36413102955739857,0.0,0.156935,0.025958454096062338,0.0342110675987423,5,5,5,5,4,0.912625,0.9110754904205786,0.9728338712500001,0.482575,0.3887827636280062,0.0,0.1021525,0.04901039602008228,0.00036717010337879223,4,4,4,3,5,0.953225,0.9523081236777039,0.9916535049999999,0.480775,0.41903851640189055,0.0,0.07425,0.03234423506292559,0.06064969021501569,1,1,1,4,2
123,15,2024-11-03_2024-11-09,40000,20000,20000,0.939125,0.937664797890587,0.9856775725,0.476575,0.4359061866077409,0.0,0.08407833333333334,0.08417474143807042,0.06035469125537132,3,3,1,1,3,0.9469,0.9457498978340826,0.9899481712499999,0.4788,0.4337903732622414,0.0,0.08668166666666667,0.06088474267321808,0.09125190367469725,2,2,3,2,1,0.884475,0.8741454911893674,0.9436765849999998,0.417925,0.36413102955739857,0.0,0.18576333333333334,0.025958454096062338,0.0342110675987423,5,5,5,5,4,0.912625,0.9110754904205786,0.9728338712500001,0.482575,0.3887827636280062,0.0,0.11321,0.04901039602008228,0.00036717010337879223,4,4,4,3,5,0.953225,0.9523081236777039,0.9916535049999999,0.480775,0.41903851640189055,0.0,0.08453833333333333,0.03234423506292559,0.06064969021501569,1,1,2,4,2
123,20,2024-11-03_2024-11-09,40000,20000,20000,0.939125,0.937664797890587,0.9856775725,0.476575,0.4359061866077409,0.0,0.09125625,0.08417474143807042,0.06035469125537132,3,3,1,1,3,0.9469,0.9457498978340826,0.9899481712499999,0.4788,0.4337903732622414,0.0,0.09399875,0.06088474267321808,0.09125190367469725,2,2,3,2,1,0.884475,0.8741454911893674,0.9436765849999998,0.417925,0.36413102955739857,0.0,0.19758625,0.025958454096062338,0.0342110675987423,5,5,5,5,4,0.912625,0.9110754904205786,0.9728338712500001,0.482575,0.3887827636280062,0.0,0.12077875,0.04901039602008228,0.00036717010337879223,4,4,4,3,5,0.953225,0.9523081236777039,0.9916535049999999,0.480775,0.41903851640189055,0.0,0.0924825,0.03234423506292559,0.06064969021501569,1,1,2,4,2
123,5,2024-11-10_2024-11-16,40000,20000,20000,0.9311,0.9282291666666667,0.98390937,0.46,0.4352826822525534,0.0,0.063485,0.09409942336374282,0.06883798051884883,3,3,3,1,3,0.94285,0.9412218451095341,0.98941364625,0.4723,0.43273802190412647,0.0,0.063225,0.060036125231499156,0.08382114694390896,2,2,2,2,1,0.863625,0.8466016141278366,0.9288148625000001,0.389025,0.35983895971248486,0.0,0.17992,0.02401772874562889,0.028700920638522164,5,5,5,5,4,0.908625,0.9055433518542447,0.97397667625,0.467375,0.3857112169906314,0.0,0.080565,0.04659542301745613,0.000416823343133966,4,4,4,3,5,0.94925,0.9476507297952447,0.9915939599999999,0.46945,0.41669458022062156,0.0,0.06188,0.031058601858683095,0.0693030958274914,1,1,1,4,2
123,10,2024-11-10_2024-11-16,40000,20000,20000,0.9311,0.9282291666666667,0.98390937,0.46,0.4352826822525534,0.0,0.0799825,0.09409942336374282,0.06883798051884883,3,3,2,1,3,0.94285,0.9412218451095341,0.98941364625,0.4723,0.43273802190412647,0.0,0.08037,0.060036125231499156,0.08382114694390896,2,2,3,2,1,0.863625,0.8466016141278366,0.9288148625000001,0.389025,0.35983895971248486,0.0,0.2237175,0.02401772874562889,0.028700920638522164,5,5,5,5,4,0.908625,0.9055433518542447,0.97397667625,0.467375,0.3857112169906314,0.0,0.1010375,0.04659542301745613,0.000416823343133966,4,4,4,3,5,0.94925,0.9476507297952447,0.9915939599999999,0.46945,0.41669458022062156,0.0,0.0783125,0.031058601858683095,0.0693030958274914,1,1,1,4,2
123,15,2024-11-10_2024-11-16,40000,20000,20000,0.9311,0.9282291666666667,0.98390937,0.46,0.4352826822525534,0.0,0.09,0.09409942336374282,0.06883798051884883,3,3,2,1,3,0.94285,0.9412218451095341,0.98941364625,0.4723,0.43273802190412647,0.0,0.09075333333333334,0.060036125231499156,0.08382114694390896,2,2,3,2,1,0.863625,0.8466016141278366,0.9288148625000001,0.389025,0.35983895971248486,0.0,0.20727833333333334,0.02401772874562889,0.028700920638522164,5,5,5,5,4,0.908625,0.9055433518542447,0.97397667625,0.467375,0.3857112169906314,0.0,0.11327,0.04659542301745613,0.000416823343133966,4,4,4,3,5,0.94925,0.9476507297952447,0.9915939599999999,0.46945,0.41669458022062156,0.0,0.08815833333333334,0.031058601858683095,0.0693030958274914,1,1,1,4,2
123,20,2024-11-10_2024-11-16,40000,20000,20000,0.9311,0.9282291666666667,0.98390937,0.46,0.4352826822525534,0.0,0.09716625,0.09409942336374282,0.06883798051884883,3,3,2,1,3,0.94285,0.9412218451095341,0.98941364625,0.4723,0.43273802190412647,0.0,0.09891875,0.060036125231499156,0.08382114694390896,2,2,3,2,1,0.863625,0.8466016141278366,0.9288148625000001,0.389025,0.35983895971248486,0.0,0.2151575,0.02401772874562889,0.028700920638522164,5,5,5,5,4,0.908625,0.9055433518542447,0.97397667625,0.467375,0.3857112169906314,0.0,0.12182125,0.04659542301745613,0.000416823343133966,4,4,4,3,5,0.94925,0.9476507297952447,0.9915939599999999,0.46945,0.41669458022062156,0.0,0.096695,0.031058601858683095,0.0693030958274914,1,1,1,4,2
123,5,2024-11-17_2024-11-23,40000,20000,20000,0.91245,0.9068567476993457,0.9782117699999999,0.43995,0.4309474645661649,0.0,0.067865,0.10278050593781643,0.08035452578839404,3,3,3,1,3,0.938175,0.9360072454392547,0.98776598,0.466125,0.4259193784676592,0.0,0.064225,0.06801138991527192,0.13100221799652792,2,2,2,2,1,0.86095,0.8430409752793769,0.9241914887500001,0.3859,0.360081692817157,0.0,0.127715,0.021368676601053856,0.024545835501873288,5,5,5,5,4,0.8947,0.8899053792670814,0.96675575625,0.45645,0.37444996744006515,0.0,0.083765,0.043083630907990014,0.0007648140796609191,4,4,4,3,5,0.938425,0.935659987983595,0.9893754450000001,0.457025,0.409347814191303,0.0,0.064185,0.03036724159263106,0.08111893247457494,1,1,1,4,2
123,10,2024-11-17_2024-11-23,40000,20000,20000,0.91245,0.9068567476993457,0.9782117699999999,0.43995,0.4309474645661649,0.0,0.083745,0.10278050593781643,0.08035452578839404,3,3,3,1,3,0.938175,0.9360072454392547,0.98776598,0.466125,0.4259193784676592,0.0,0.0809225,0.06801138991527192,0.13100221799652792,2,2,2,2,1,0.86095,0.8430409752793769,0.9241914887500001,0.3859,0.360081692817157,0.0,0.1428025,0.021368676601053856,0.024545835501873288,5,5,5,5,4,0.8947,0.8899053792670814,0.96675575625,0.45645,0.37444996744006515,0.0,0.1052275,0.043083630907990014,0.0007648140796609191,4,4,4,3,5,0.938425,0.935659987983595,0.9893754450000001,0.457025,0.409347814191303,0.0,0.0807625,0.03036724159263106,0.08111893247457494,1,1,1,4,2
